City,State/Province,County,Date,Latitude,Longitude,year,month,day,season,Count
HARLINGEN,TX,CAMERON,2016-01-06,26.2,-97.7,2016,1,6,Winter,18
Crystal River,FL,CITRUS,2016-01-07,29.0,-82.6,2016,1,7,Winter,1
Spring,TX,MONTGOMERY,2016-01-07,30.1,-95.4,2016,1,7,Winter,30
Spring,TX,HARRIS,2016-01-07,30.1,-95.4,2016,1,7,Winter,20
cape coral,FL,LEE,2016-01-08,26.6,-81.9,2016,1,8,Winter,21
Jordan,NY,ONONDAGA,2016-01-08,43.1,-76.5,2016,1,8,Winter,2
Matagorda,TX,MATAGORDA,2016-01-09,28.8,-95.9,2016,1,9,Winter,1
New Orleans,LA,JEFFERSON,2016-01-09,30.0,-90.1,2016,1,9,Winter,36
New Orleans,LA,ORLEANS,2016-01-09,30.0,-90.1,2016,1,9,Winter,144
Houston,TX,FORT BEND,2016-01-10,29.8,-95.4,2016,1,10,Winter,2
Houston,TX,HARRIS,2016-01-10,29.8,-95.4,2016,1,10,Winter,86
Lehigh Acres,FL,LEE,2016-01-12,26.6,-81.6,2016,1,12,Winter,4
Tallahassee,FL,LEON,2016-01-12,30.4,-84.3,2016,1,12,Winter,12
Austin,TX,HAYS,2016-01-12,30.2,-97.7,2016,1,12,Winter,2
Austin,TX,TRAVIS,2016-01-12,30.2,-97.7,2016,1,12,Winter,86
Austin,TX,WILLIAMSON,2016-01-12,30.2,-97.7,2016,1,12,Winter,6
Austin,TX,TRAVIS,2016-01-13,30.2,-97.7,2016,1,13,Winter,43
Gulf Shores,AL,BALDWIN,2016-01-13,30.2,-88.0,2016,1,13,Winter,1
Austin,TX,WILLIAMSON,2016-01-13,30.2,-97.7,2016,1,13,Winter,3
Austin,TX,HAYS,2016-01-13,30.2,-97.7,2016,1,13,Winter,1
Galveston,TX,GALVESTON,2016-01-13,29.3,-94.8,2016,1,13,Winter,7
Boerne,TX,KENDALL,2016-01-13,29.8,-98.8,2016,1,13,Winter,3
Cypress,TX,HARRIS,2016-01-13,30.0,-95.7,2016,1,13,Winter,1
San Diego,CA,SAN DIEGO,2016-01-14,32.7,-117.2,2016,1,14,Winter,20
Gretna,LA,JEFFERSON,2016-01-15,29.9,-90.1,2016,1,15,Winter,2
Nipomo,CA,SAN LUIS OBISPO,2016-01-15,35.0,-120.5,2016,1,15,Winter,3
Houston,TX,FORT BEND,2016-01-15,29.8,-95.4,2016,1,15,Winter,2
Houston,TX,HARRIS,2016-01-15,29.8,-95.4,2016,1,15,Winter,86
Mount Dora,FL,LAKE,2016-01-16,28.8,-81.6,2016,1,16,Winter,3
Saint Petersburg,FL,PINELLAS,2016-01-16,27.8,-82.6,2016,1,16,Winter,78
Palatka,FL,PUTNAM,2016-01-16,29.7,-81.7,2016,1,16,Winter,1
New Orleans,LA,ORLEANS,2016-01-16,30.0,-90.1,2016,1,16,Winter,48
New Orleans,LA,JEFFERSON,2016-01-16,30.0,-90.1,2016,1,16,Winter,12
Saint Petersburg,FL,PINELLAS,2016-01-17,27.8,-82.6,2016,1,17,Winter,78
Rosenberg,TX,FORT BEND,2016-01-17,29.5,-95.9,2016,1,17,Winter,1
Portland,TX,SAN PATRICIO,2016-01-18,27.9,-97.3,2016,1,18,Winter,1
Seguin,TX,GUADALUPE,2016-01-18,29.5,-97.9,2016,1,18,Winter,2
Zavalla,TX,ANGELINA,2016-01-19,31.1,-94.4,2016,1,19,Winter,2
Sanibel,FL,LEE,2016-01-20,26.5,-82.1,2016,1,20,Winter,1
Houston,TX,FORT BEND,2016-01-24,29.7,-95.5,2016,1,24,Winter,1
Houston,TX,HARRIS,2016-01-24,29.7,-95.5,2016,1,24,Winter,43
Phoenix,AZ,MARICOPA,2016-01-25,33.4,-112.1,2016,1,25,Winter,25
jupiter,FL,PALM BEACH,2016-01-25,26.9,-80.1,2016,1,25,Winter,8
Los Angeles,CA,LOS ANGELES,2016-01-28,34.0,-118.2,2016,1,28,Winter,95
Westminster,CA,ORANGE,2016-01-29,33.8,-118.0,2016,1,29,Winter,2
Phoenix,AZ,MARICOPA,2016-01-30,33.4,-112.1,2016,1,30,Winter,25
Seguin,TX,GUADALUPE,2016-01-31,29.5,-97.9,2016,1,31,Winter,2
New Port Richey,FL,PASCO,2016-01-31,28.2,-82.7,2016,1,31,Winter,6
Bluffton,SC,BEAUFORT,2016-02-01,32.2,-80.9,2016,2,1,Winter,3
Bluffton,SC,BEAUFORT,2016-02-01,32.3,-81.0,2016,2,1,Winter,3
Mary Esther,FL,OKALOOSA,2016-02-01,30.4,-86.8,2016,2,1,Winter,9
Marathon,FL,MONROE,2016-02-02,24.7,-81.1,2016,2,2,Winter,36
HARLINGEN,TX,CAMERON,2016-02-02,26.2,-97.7,2016,2,2,Winter,9
New Orleans,LA,ORLEANS,2016-02-03,30.0,-90.1,2016,2,3,Winter,240
New Orleans,LA,JEFFERSON,2016-02-03,30.0,-90.1,2016,2,3,Winter,60
New Port Richey,FL,PASCO,2016-02-03,28.2,-82.7,2016,2,3,Winter,6
North Port,FL,SARASOTA,2016-02-03,27.1,-82.2,2016,2,3,Winter,30
Vallejo,CA,SOLANO,2016-02-04,38.2,-122.2,2016,2,4,Winter,1600
Satellite Beach,FL,BREVARD,2016-02-04,28.2,-80.6,2016,2,4,Winter,18
Tallahassee,FL,LEON,2016-02-04,30.5,-84.3,2016,2,4,Winter,72
Houston,TX,FORT BEND,2016-02-05,29.8,-95.4,2016,2,5,Winter,2
Fort Walton Beach,FL,OKALOOSA,2016-02-05,30.4,-86.6,2016,2,5,Winter,90
Houston,TX,HARRIS,2016-02-05,29.8,-95.4,2016,2,5,Winter,86
Middleburg,FL,CLAY,2016-02-05,30.1,-81.9,2016,2,5,Winter,3
Homosassa,FL,CITRUS,2016-02-05,28.7,-82.5,2016,2,5,Winter,3
Humble,TX,HARRIS,2016-02-06,30.0,-95.2,2016,2,6,Winter,4
Tucson,AZ,PIMA,2016-02-06,32.2,-110.9,2016,2,6,Winter,19
Nipomo,CA,SAN LUIS OBISPO,2016-02-07,35.0,-120.5,2016,2,7,Winter,31
Nipomo,CA,SAN LUIS OBISPO,2016-02-08,35.0,-120.5,2016,2,8,Winter,52
Glendale,AZ,MARICOPA,2016-02-08,33.5,-112.2,2016,2,8,Winter,2
Nipomo,CA,SAN LUIS OBISPO,2016-02-09,35.0,-120.5,2016,2,9,Winter,63
GUALALA,CA,MENDOCINO,2016-02-09,38.8,-123.4,2016,2,9,Winter,2
Portland,TX,SAN PATRICIO,2016-02-10,27.9,-97.3,2016,2,10,Winter,1
San antonio,TX,COMAL,2016-02-11,29.5,-98.5,2016,2,11,Winter,3
San Lorenzo,CA,ALAMEDA,2016-02-11,37.7,-122.1,2016,2,11,Winter,2
San antonio,TX,BEXAR,2016-02-11,29.5,-98.5,2016,2,11,Winter,32
Clearwater,FL,PINELLAS,2016-02-11,28.0,-82.8,2016,2,11,Winter,3
Willow Beach,AZ,MOHAVE,2016-02-11,35.9,-114.6,2016,2,11,Winter,3
Orlando,FL,BREVARD,2016-02-11,28.5,-81.4,2016,2,11,Winter,18
Orlando,FL,ORANGE,2016-02-11,28.5,-81.4,2016,2,11,Winter,138
San Lorenzo,CA,ALAMEDA,2016-02-12,37.7,-122.1,2016,2,12,Winter,12
South Padre Island,TX,CAMERON,2016-02-12,26.1,-97.2,2016,2,12,Winter,3
San Diego,CA,SAN DIEGO,2016-02-13,32.8,-117.1,2016,2,13,Winter,20
Palm bay,FL,BREVARD,2016-02-14,28.0,-80.6,2016,2,14,Winter,8
bradenton,FL,MANATEE,2016-02-14,27.4,-82.5,2016,2,14,Winter,16
Simi Valley,CA,VENTURA,2016-02-16,34.3,-118.7,2016,2,16,Winter,3
Trabuco Canyon,CA,ORANGE,2016-02-16,33.6,-117.6,2016,2,16,Winter,16
Kingwood,TX,HARRIS,2016-02-16,30.0,-95.3,2016,2,16,Winter,2
Kenner,LA,JEFFERSON,2016-02-16,30.0,-90.3,2016,2,16,Winter,3
Melbourne,FL,BREVARD,2016-02-16,28.1,-80.6,2016,2,16,Winter,11
Houston,TX,HARRIS,2016-02-17,29.8,-95.4,2016,2,17,Winter,43
Mount Dora,FL,LAKE,2016-02-17,28.8,-81.6,2016,2,17,Winter,2
Houston,TX,FORT BEND,2016-02-17,29.8,-95.4,2016,2,17,Winter,1
Key West,FL,MONROE,2016-02-17,24.6,-81.7,2016,2,17,Winter,11
Portland,TX,SAN PATRICIO,2016-02-17,27.9,-97.3,2016,2,17,Winter,2
VICTORIA,TX,VICTORIA,2016-02-19,28.9,-97.0,2016,2,19,Winter,12
VICTORIA,TX,VICTORIA,2016-02-19,28.8,-96.9,2016,2,19,Winter,18
Kingwood,TX,HARRIS,2016-02-19,30.0,-95.3,2016,2,19,Winter,2
Greensburg,LA,SAINT HELENA,2016-02-19,30.8,-90.7,2016,2,19,Winter,2
Humble,TX,HARRIS,2016-02-20,30.0,-95.2,2016,2,20,Winter,4
San Antonio,TX,BEXAR,2016-02-20,29.5,-98.5,2016,2,20,Winter,128
Houston,TX,HARRIS,2016-02-20,29.8,-95.4,2016,2,20,Winter,43
Houston,TX,FORT BEND,2016-02-20,29.8,-95.4,2016,2,20,Winter,1
Jasper,TX,JASPER,2016-02-20,31.0,-94.1,2016,2,20,Winter,6
San Antonio,TX,COMAL,2016-02-20,29.5,-98.5,2016,2,20,Winter,12
bradenton,FL,MANATEE,2016-02-21,27.4,-82.5,2016,2,21,Winter,80
Los Angeles,CA,LOS ANGELES,2016-02-22,34.0,-118.2,2016,2,22,Winter,95
Pacific Grove,CA,MONTEREY,2016-02-23,36.6,-121.9,2016,2,23,Winter,4000
Seguin,TX,GUADALUPE,2016-02-24,29.5,-97.9,2016,2,24,Winter,2
Pawleys Island,SC,GEORGETOWN,2016-02-24,33.4,-79.2,2016,2,24,Winter,5
Parker,AZ,LA PAZ,2016-02-25,34.2,-114.3,2016,2,25,Winter,1
Mary Esther,FL,OKALOOSA,2016-02-25,30.4,-86.8,2016,2,25,Winter,1
Seguin,TX,GUADALUPE,2016-02-25,29.5,-97.9,2016,2,25,Winter,2
Pasadena,TX,HARRIS,2016-02-25,29.6,-95.2,2016,2,25,Winter,2
Skull Valley,AZ,YAVAPAI,2016-02-26,34.5,-112.7,2016,2,26,Winter,1
Long Beach,CA,LOS ANGELES,2016-02-26,33.8,-118.2,2016,2,26,Winter,40
Rockport,TX,ARANSAS,2016-02-27,28.2,-97.0,2016,2,27,Winter,4
New Orleans,LA,ORLEANS,2016-02-27,30.0,-90.1,2016,2,27,Winter,24
New Orleans,LA,JEFFERSON,2016-02-27,30.0,-90.1,2016,2,27,Winter,6
VICTORIA,TX,VICTORIA,2016-02-27,28.9,-97.0,2016,2,27,Winter,12
Monrovia,CA,LOS ANGELES,2016-02-28,34.2,-118.0,2016,2,28,Winter,1
Garden Grove,CA,ORANGE,2016-02-28,33.8,-117.9,2016,2,28,Winter,1
Austin,TX,TRAVIS,2016-02-28,30.2,-97.7,2016,2,28,Winter,43
Austin,TX,WILLIAMSON,2016-02-28,30.2,-97.7,2016,2,28,Winter,3
Austin,TX,HAYS,2016-02-28,30.2,-97.7,2016,2,28,Winter,1
Santa Clara,CA,SANTA CLARA,2016-02-29,37.4,-122.0,2016,2,29,Winter,2
Missouri City,TX,FORT BEND,2016-03-01,29.5,-95.5,2016,3,1,Spring,3
Houston,TX,FORT BEND,2016-03-01,29.8,-95.4,2016,3,1,Spring,3
Sunnyvale,CA,SANTA CLARA,2016-03-01,37.4,-122.0,2016,3,1,Spring,8
Seguin,TX,GUADALUPE,2016-03-01,29.5,-97.9,2016,3,1,Spring,2
Houston,TX,HARRIS,2016-03-01,29.8,-95.4,2016,3,1,Spring,129
jupiter,FL,PALM BEACH,2016-03-02,26.9,-80.1,2016,3,2,Spring,8
New Orleans,LA,ORLEANS,2016-03-02,30.0,-90.1,2016,3,2,Spring,24
Costa Mesa,CA,ORANGE,2016-03-02,33.7,-117.9,2016,3,2,Spring,1
New Orleans,LA,JEFFERSON,2016-03-02,30.0,-90.1,2016,3,2,Spring,6
Spicewood,TX,TRAVIS,2016-03-02,30.4,-98.0,2016,3,2,Spring,2
Kingwood,TX,HARRIS,2016-03-03,30.0,-95.3,2016,3,3,Spring,4
Victoria,TX,VICTORIA,2016-03-05,28.9,-97.0,2016,3,5,Spring,18
Silver City,NM,GRANT,2016-03-06,33.0,-108.6,2016,3,6,Spring,5
Santa Fe,TX,GALVESTON,2016-03-06,29.4,-95.1,2016,3,6,Spring,3
Seguin,TX,GUADALUPE,2016-03-07,29.6,-98.0,2016,3,7,Spring,2
Austin,TX,HAYS,2016-03-08,30.3,-97.7,2016,3,8,Spring,5
Austin,TX,TRAVIS,2016-03-08,30.3,-97.7,2016,3,8,Spring,215
Brookshire,TX,WALLER,2016-03-08,29.9,-95.9,2016,3,8,Spring,9
Austin,TX,WILLIAMSON,2016-03-08,30.3,-97.7,2016,3,8,Spring,15
Alvin,TX,BRAZORIA,2016-03-09,29.4,-95.2,2016,3,9,Spring,2
Conroe,TX,MONTGOMERY,2016-03-09,30.3,-95.5,2016,3,9,Spring,14
Westlake Village,CA,VENTURA,2016-03-09,34.1,-118.8,2016,3,9,Spring,5
Houston,TX,HARRIS,2016-03-11,30.1,-95.2,2016,3,11,Spring,86
Houston,TX,FORT BEND,2016-03-11,30.1,-95.2,2016,3,11,Spring,2
South Padre Island,TX,CAMERON,2016-03-11,26.1,-97.2,2016,3,11,Spring,30
Ramer,AL,MONTGOMERY,2016-03-12,32.1,-86.1,2016,3,12,Spring,1
Houston,TX,HARRIS,2016-03-12,30.1,-95.2,2016,3,12,Spring,43
Quincy,FL,GADSDEN,2016-03-12,30.6,-84.8,2016,3,12,Spring,3
Houston,TX,FORT BEND,2016-03-12,30.1,-95.2,2016,3,12,Spring,1
Fort Myers,FL,LEE,2016-03-12,26.5,-81.9,2016,3,12,Spring,8
San Antonio,TX,COMAL,2016-03-12,29.4,-98.5,2016,3,12,Spring,3
San Antonio,TX,BEXAR,2016-03-12,29.4,-98.5,2016,3,12,Spring,32
Calera,AL,SHELBY,2016-03-12,33.1,-86.7,2016,3,12,Spring,1
Houston,TX,FORT BEND,2016-03-13,29.8,-95.4,2016,3,13,Spring,6
Austin,TX,HAYS,2016-03-13,30.3,-97.7,2016,3,13,Spring,1
Kenner,LA,JEFFERSON,2016-03-13,30.0,-90.2,2016,3,13,Spring,3
Rockport,TX,ARANSAS,2016-03-13,28.1,-97.0,2016,3,13,Spring,4
Danbury,TX,BRAZORIA,2016-03-13,29.2,-95.3,2016,3,13,Spring,4
Austin,TX,TRAVIS,2016-03-13,30.3,-97.7,2016,3,13,Spring,43
Houston,TX,FORT BEND,2016-03-13,30.1,-95.2,2016,3,13,Spring,1
San Antonio,TX,BEXAR,2016-03-13,29.5,-98.7,2016,3,13,Spring,64
Austin,TX,WILLIAMSON,2016-03-13,30.3,-97.7,2016,3,13,Spring,3
South Padre Island,TX,CAMERON,2016-03-13,26.1,-97.2,2016,3,13,Spring,9
Houston,TX,HARRIS,2016-03-13,29.8,-95.4,2016,3,13,Spring,258
Houston,TX,HARRIS,2016-03-13,30.1,-95.2,2016,3,13,Spring,43
Long Beach,CA,LOS ANGELES,2016-03-13,33.8,-118.1,2016,3,13,Spring,20
San Antonio,TX,COMAL,2016-03-13,29.5,-98.7,2016,3,13,Spring,6
San Antonio,TX,BEXAR,2016-03-14,29.4,-98.5,2016,3,14,Spring,32
San Antonio,TX,COMAL,2016-03-14,29.4,-98.5,2016,3,14,Spring,3
Long Beach,CA,LOS ANGELES,2016-03-14,33.8,-118.2,2016,3,14,Spring,20
Houston,TX,FORT BEND,2016-03-15,30.1,-95.2,2016,3,15,Spring,1
Kosciusko,MS,ATTALA,2016-03-15,33.1,-89.6,2016,3,15,Spring,2
Brookshire,TX,WALLER,2016-03-15,29.9,-95.9,2016,3,15,Spring,3
Cedar Creek,TX,BASTROP,2016-03-15,30.1,-97.5,2016,3,15,Spring,10
Houston,TX,HARRIS,2016-03-15,30.1,-95.2,2016,3,15,Spring,43
Friendswood,TX,GALVESTON,2016-03-15,29.5,-95.2,2016,3,15,Spring,1
Rockport,TX,ARANSAS,2016-03-15,28.2,-97.0,2016,3,15,Spring,12
Pflugerville,TX,TRAVIS,2016-03-16,30.4,-97.6,2016,3,16,Spring,1
Cypress,TX,HARRIS,2016-03-16,30.0,-95.6,2016,3,16,Spring,1
Long Beach,CA,LOS ANGELES,2016-03-16,33.8,-118.1,2016,3,16,Spring,20
Rockport,TX,ARANSAS,2016-03-16,28.1,-97.0,2016,3,16,Spring,12
College Station,TX,BRAZOS,2016-03-16,30.6,-96.3,2016,3,16,Spring,4
Austin,TX,HAYS,2016-03-17,30.3,-97.8,2016,3,17,Spring,1
Petaluma,CA,SONOMA,2016-03-17,38.3,-122.9,2016,3,17,Spring,10
Stafford,TX,FORT BEND,2016-03-17,29.6,-95.6,2016,3,17,Spring,2
Katy,TX,HARRIS,2016-03-17,29.7,-95.8,2016,3,17,Spring,10
Austin,TX,TRAVIS,2016-03-17,30.3,-97.8,2016,3,17,Spring,43
Katy,TX,FORT BEND,2016-03-17,29.7,-95.8,2016,3,17,Spring,10
Austin,TX,WILLIAMSON,2016-03-17,30.3,-97.8,2016,3,17,Spring,3
Abbeville,LA,VERMILION,2016-03-17,30.0,-92.1,2016,3,17,Spring,6
Riverside,CA,RIVERSIDE,2016-03-18,34.0,-117.4,2016,3,18,Spring,22
Montgomery,TX,MONTGOMERY,2016-03-18,30.4,-95.8,2016,3,18,Spring,2
Vero beach,FL,INDIAN RIVER,2016-03-18,28.3,-80.2,2016,3,18,Spring,5
Katy,TX,FORT BEND,2016-03-18,29.7,-95.8,2016,3,18,Spring,6
Long Beach,CA,LOS ANGELES,2016-03-18,33.8,-118.2,2016,3,18,Spring,20
Katy,TX,HARRIS,2016-03-18,29.7,-95.8,2016,3,18,Spring,6
Long Beach,CA,LOS ANGELES,2016-03-18,33.8,-118.1,2016,3,18,Spring,20
Friendswood,TX,GALVESTON,2016-03-18,29.5,-95.2,2016,3,18,Spring,1
Montgomery,TX,MONTGOMERY,2016-03-19,30.4,-95.8,2016,3,19,Spring,2
Portland,TX,SAN PATRICIO,2016-03-19,27.9,-97.3,2016,3,19,Spring,1
Natalia,TX,MEDINA,2016-03-19,29.2,-98.8,2016,3,19,Spring,1
Pasadena,TX,HARRIS,2016-03-19,29.7,-95.2,2016,3,19,Spring,4
Crystal River,FL,CITRUS,2016-03-20,28.9,-82.6,2016,3,20,Spring,2
Montgomery,TX,MONTGOMERY,2016-03-20,30.4,-95.8,2016,3,20,Spring,1
New Orleans,LA,JEFFERSON,2016-03-20,30.0,-90.1,2016,3,20,Spring,12
Friendswood,TX,GALVESTON,2016-03-20,29.5,-95.2,2016,3,20,Spring,1
New Orleans,LA,ORLEANS,2016-03-20,30.0,-90.1,2016,3,20,Spring,48
Franklin,LA,SAINT MARY,2016-03-21,29.8,-91.5,2016,3,21,Spring,3
Del Rio,TX,VAL VERDE,2016-03-21,29.9,-101.0,2016,3,21,Spring,18
Montgomery,TX,MONTGOMERY,2016-03-22,30.4,-95.8,2016,3,22,Spring,1
Port Aransas,TX,NUECES,2016-03-22,27.8,-97.1,2016,3,22,Spring,1
Crystal River,FL,CITRUS,2016-03-23,28.9,-82.6,2016,3,23,Spring,1
Horseshoe Bay,TX,LLANO,2016-03-24,30.5,-98.4,2016,3,24,Spring,4
Los Fresnos,TX,CAMERON,2016-03-24,26.1,-97.5,2016,3,24,Spring,3
Cocoa,FL,BREVARD,2016-03-24,28.4,-80.7,2016,3,24,Spring,6
Lockhart,TX,CALDWELL,2016-03-24,29.9,-97.7,2016,3,24,Spring,3
Temple,TX,BELL,2016-03-25,31.0,-97.3,2016,3,25,Spring,16
Moorpark,CA,VENTURA,2016-03-25,34.3,-118.9,2016,3,25,Spring,2
katy,TX,FORT BEND,2016-03-25,29.8,-96.2,2016,3,25,Spring,2
katy,TX,HARRIS,2016-03-25,29.8,-96.2,2016,3,25,Spring,2
Berkeley,CA,ALAMEDA,2016-03-25,37.9,-122.3,2016,3,25,Spring,4
Rockport,TX,ARANSAS,2016-03-25,28.2,-97.0,2016,3,25,Spring,12
Anaheim,CA,ORANGE,2016-03-25,33.8,-117.9,2016,3,25,Spring,14
sealy,TX,AUSTIN,2016-03-25,29.8,-96.2,2016,3,25,Spring,4
Montgomery,TX,MONTGOMERY,2016-03-25,30.4,-95.8,2016,3,25,Spring,8
Temple,TX,BELL,2016-03-26,31.0,-97.3,2016,3,26,Spring,16
Miami,FL,MIAMI-DADE,2016-03-26,25.8,-80.2,2016,3,26,Spring,136
Crosby,TX,HARRIS,2016-03-26,29.9,-95.1,2016,3,26,Spring,1
Montgomery,TX,MONTGOMERY,2016-03-26,30.4,-95.8,2016,3,26,Spring,1
Moorpark,CA,VENTURA,2016-03-26,34.3,-118.9,2016,3,26,Spring,1
Kemp,TX,KAUFMAN,2016-03-26,32.5,-96.2,2016,3,26,Spring,6
Cleveland,TX,LIBERTY,2016-03-26,30.2,-94.9,2016,3,26,Spring,10
Fulshear,TX,FORT BEND,2016-03-26,29.7,-95.9,2016,3,26,Spring,2
Abbeville,LA,VERMILION,2016-03-26,30.0,-92.1,2016,3,26,Spring,3
Montgomery,TX,MONTGOMERY,2016-03-27,30.4,-95.8,2016,3,27,Spring,2
Houston,TX,HARRIS,2016-03-27,29.7,-95.4,2016,3,27,Spring,43
Rockport,TX,ARANSAS,2016-03-27,28.2,-97.0,2016,3,27,Spring,64
Houston,TX,FORT BEND,2016-03-27,29.7,-95.4,2016,3,27,Spring,1
Driftwood,TX,HAYS,2016-03-27,30.1,-98.0,2016,3,27,Spring,1
Pitkin,LA,VERNON,2016-03-28,30.9,-92.9,2016,3,28,Spring,2
Austin,TX,WILLIAMSON,2016-03-28,30.3,-97.7,2016,3,28,Spring,6
Houston,TX,HARRIS,2016-03-28,30.1,-95.2,2016,3,28,Spring,43
Galveston,TX,GALVESTON,2016-03-28,29.3,-94.8,2016,3,28,Spring,7
Austin,TX,HAYS,2016-03-28,30.3,-97.7,2016,3,28,Spring,2
Natalia,TX,MEDINA,2016-03-28,29.2,-98.8,2016,3,28,Spring,1
Houston,TX,FORT BEND,2016-03-28,30.1,-95.2,2016,3,28,Spring,1
Montgomery,TX,MONTGOMERY,2016-03-28,30.4,-95.8,2016,3,28,Spring,4
Austin,TX,TRAVIS,2016-03-28,30.3,-97.7,2016,3,28,Spring,86
Montgomery,TX,MONTGOMERY,2016-03-30,30.4,-95.8,2016,3,30,Spring,4
Vero Beach,FL,INDIAN RIVER,2016-03-30,27.8,-80.4,2016,3,30,Spring,15
Tampa,FL,HILLSBOROUGH,2016-03-30,28.1,-82.4,2016,3,30,Spring,56
Galveston,TX,GALVESTON,2016-03-31,29.3,-94.8,2016,3,31,Spring,7
Houston,TX,FORT BEND,2016-03-31,29.8,-95.4,2016,3,31,Spring,2
Houston,TX,HARRIS,2016-03-31,29.8,-95.4,2016,3,31,Spring,86
Vernon,FL,WASHINGTON,2016-03-31,30.6,-85.7,2016,3,31,Spring,1
Montgomery,TX,MONTGOMERY,2016-03-31,30.4,-95.8,2016,3,31,Spring,1
La Porte,TX,HARRIS,2016-04-01,29.7,-95.0,2016,4,1,Spring,20
Eustis,FL,LAKE,2016-04-01,28.9,-81.4,2016,4,1,Spring,1
Houston,TX,HARRIS,2016-04-02,30.0,-95.5,2016,4,2,Spring,86
San Antonio,TX,COMAL,2016-04-02,29.5,-98.6,2016,4,2,Spring,3
Driftwood,TX,HAYS,2016-04-02,30.1,-98.0,2016,4,2,Spring,4
San Antonio,TX,BEXAR,2016-04-02,29.5,-98.6,2016,4,2,Spring,32
Mico,TX,MEDINA,2016-04-02,29.5,-99.0,2016,4,2,Spring,2
Houston,TX,FORT BEND,2016-04-02,30.0,-95.5,2016,4,2,Spring,2
Tallulah,LA,MADISON,2016-04-02,32.3,-91.4,2016,4,2,Spring,42
Montgomery,TX,MONTGOMERY,2016-04-02,30.4,-95.8,2016,4,2,Spring,5
Fort Worth,TX,TARRANT,2016-04-02,32.8,-97.5,2016,4,2,Spring,35
Natalia,TX,MEDINA,2016-04-02,29.2,-98.8,2016,4,2,Spring,1
Santa Clara,CA,SANTA CLARA,2016-04-02,37.4,-122.0,2016,4,2,Spring,4
Saint Petersburg,FL,PINELLAS,2016-04-03,27.8,-82.6,2016,4,3,Spring,130
Lake Jackson,TX,BRAZORIA,2016-04-03,29.0,-95.4,2016,4,3,Spring,2
Georgetown,TX,WILLIAMSON,2016-04-03,30.6,-97.8,2016,4,3,Spring,4
Montgomery,TX,MONTGOMERY,2016-04-03,30.4,-95.8,2016,4,3,Spring,3
Fernandina Beach,FL,NASSAU,2016-04-03,30.7,-81.5,2016,4,3,Spring,12
Natalia,TX,MEDINA,2016-04-03,29.2,-98.8,2016,4,3,Spring,2
Bergheim,TX,KENDALL,2016-04-03,29.8,-98.6,2016,4,3,Spring,1
Mount Pleasant,SC,CHARLESTON,2016-04-03,32.8,-79.9,2016,4,3,Spring,2
Montgomery,TX,MONTGOMERY,2016-04-04,30.4,-95.8,2016,4,4,Spring,3
Fernandina Beach,FL,NASSAU,2016-04-04,30.7,-81.5,2016,4,4,Spring,12
Bluffton,SC,BEAUFORT,2016-04-04,32.2,-80.9,2016,4,4,Spring,3
Pasadena,TX,HARRIS,2016-04-04,29.6,-95.2,2016,4,4,Spring,2
Pitkin,LA,VERNON,2016-04-05,30.9,-92.9,2016,4,5,Spring,2
Pasadena,TX,HARRIS,2016-04-05,29.7,-95.2,2016,4,5,Spring,4
Lake Jackson,TX,BRAZORIA,2016-04-06,29.0,-95.4,2016,4,6,Spring,4
