City,State/Province,County,Date,Latitude,Longitude,year,month,day,season,Count
Whitinsville,MA,WORCESTER,2010-08-10,42.1,-71.7,2010,8,10,Summer,1
Budd Lake,NJ,MORRIS,2010-08-10,40.9,-74.8,2010,8,10,Summer,2
Moorestown,NJ,BURLINGTON,2010-08-10,40.0,-74.9,2010,8,10,Summer,2
Warren,ME,KNOX,2010-08-11,44.1,-69.2,2010,8,11,Summer,1
Camden,ME,KNOX,2010-08-11,44.2,-69.1,2010,8,11,Summer,1
Diller,NE,JEFFERSON,2010-08-11,40.1,-97.0,2010,8,11,Summer,1
Saranac Lake,NY,FRANKLIN,2010-08-11,44.3,-74.1,2010,8,11,Summer,3
Vincentown,NJ,BURLINGTON,2010-08-11,39.8,-74.6,2010,8,11,Summer,5
Silver Spring,MD,MONTGOMERY,2010-08-11,39.0,-77.0,2010,8,11,Summer,13
Sag Harbor,NY,SUFFOLK,2010-08-11,41.0,-72.3,2010,8,11,Summer,5
New Haven,CT,NEW HAVEN,2010-08-11,41.3,-72.9,2010,8,11,Summer,9
Port Lavaca,TX,CALHOUN,2010-08-12,28.5,-96.7,2010,8,12,Summer,10
Warren,MI,MACOMB,2010-08-12,42.5,-83.0,2010,8,12,Summer,2
Saint Louis,MO,SAINT LOUIS CITY,2010-08-12,38.6,-90.2,2010,8,12,Summer,13
west springfield,MA,HAMPDEN,2010-08-12,42.1,-72.7,2010,8,12,Summer,3
Saint Louis,MO,SAINT LOUIS,2010-08-12,38.6,-90.2,2010,8,12,Summer,76
Stony Brook,NY,SUFFOLK,2010-08-12,40.9,-73.1,2010,8,12,Summer,8
Fairfax,VA,FAIRFAX,2010-08-12,38.8,-77.3,2010,8,12,Summer,4
Fairfax,VA,FAIRFAX CITY,2010-08-12,38.8,-77.3,2010,8,12,Summer,1
New Tripoli,PA,LEHIGH,2010-08-12,40.7,-75.7,2010,8,12,Summer,1
Stockton Springs,ME,WALDO,2010-08-13,44.5,-68.9,2010,8,13,Summer,3
Ruckersville,VA,GREENE,2010-08-13,38.2,-78.4,2010,8,13,Summer,2
Davis,CA,YOLO,2010-08-13,38.6,-121.8,2010,8,13,Summer,2
Cynthiana,KY,HARRISON,2010-08-13,38.4,-84.3,2010,8,13,Summer,17
Colbert,GA,MADISON,2010-08-13,34.0,-83.2,2010,8,13,Summer,1
Columbia,MD,HOWARD,2010-08-13,39.2,-76.8,2010,8,13,Summer,1
Medina,TX,BANDERA,2010-08-13,29.8,-99.3,2010,8,13,Summer,1
Burlington,NC,ALAMANCE,2010-08-14,36.0,-79.5,2010,8,14,Summer,4
Raleigh,NC,WAKE,2010-08-14,35.8,-78.6,2010,8,14,Summer,24
Silver Spring,MD,MONTGOMERY,2010-08-14,39.0,-77.0,2010,8,14,Summer,13
Medina,TX,BANDERA,2010-08-14,29.8,-99.3,2010,8,14,Summer,1
Ridgefield,CT,FAIRFIELD,2010-08-14,41.3,-73.5,2010,8,14,Summer,2
schenectady,NY,SCHENECTADY,2010-08-14,42.8,-73.9,2010,8,14,Summer,13
Tallmansville,WV,UPSHUR,2010-08-14,38.8,-80.2,2010,8,14,Summer,1
Cincinnati,OH,CLERMONT,2010-08-14,39.1,-84.5,2010,8,14,Summer,3
Cincinnati,OH,HAMILTON,2010-08-14,39.1,-84.5,2010,8,14,Summer,111
Perry,NY,WYOMING,2010-08-14,42.7,-78.0,2010,8,14,Summer,1
Verona,WI,DANE,2010-08-14,43.0,-89.6,2010,8,14,Summer,2
Roosevelt,NJ,MONMOUTH,2010-08-14,40.2,-74.4,2010,8,14,Summer,1
Rocky River,OH,CUYAHOGA,2010-08-15,41.5,-81.9,2010,8,15,Summer,2
Dalton,GA,WHITFIELD,2010-08-15,34.8,-84.9,2010,8,15,Summer,1
wilton,CT,FAIRFIELD,2010-08-15,41.2,-73.4,2010,8,15,Summer,1
Waterloo,IA,BLACK HAWK,2010-08-15,42.4,-92.3,2010,8,15,Summer,2
Cabins,WV,GRANT,2010-08-15,39.0,-79.3,2010,8,15,Summer,1
Lebec,CA,KERN,2010-08-15,34.8,-118.9,2010,8,15,Summer,2
York,ND,BENSON,2010-08-15,48.3,-99.5,2010,8,15,Summer,2
New Milford,CT,LITCHFIELD,2010-08-15,41.6,-73.4,2010,8,15,Summer,2
Lancaster,OH,FAIRFIELD,2010-08-15,39.7,-82.6,2010,8,15,Summer,1
Wautoma,WI,WAUSHARA,2010-08-15,44.1,-89.3,2010,8,15,Summer,1
Logan,UT,CACHE,2010-08-15,41.7,-111.6,2010,8,15,Summer,6
Brevard,NC,TRANSYLVANIA,2010-08-15,35.2,-82.8,2010,8,15,Summer,1
Elkton,MD,CECIL,2010-08-15,39.6,-75.9,2010,8,15,Summer,1
erie,MI,MONROE,2010-08-15,41.8,-83.5,2010,8,15,Summer,1
Claremore,OK,ROGERS,2010-08-15,36.3,-95.6,2010,8,15,Summer,5
Whitinsville,MA,WORCESTER,2010-08-15,42.1,-71.7,2010,8,15,Summer,1
Edinburg,VA,SHENANDOAH,2010-08-15,38.8,-78.6,2010,8,15,Summer,1
saluda,NC,POLK,2010-08-15,35.3,-82.3,2010,8,15,Summer,1
Silver Spring,MD,MONTGOMERY,2010-08-16,39.0,-77.0,2010,8,16,Summer,13
Stoddard,WI,VERNON,2010-08-16,43.7,-91.2,2010,8,16,Summer,1
Pottstown,PA,CHESTER,2010-08-16,40.3,-75.6,2010,8,16,Summer,1
Port Lavaca,TX,CALHOUN,2010-08-16,28.5,-96.7,2010,8,16,Summer,10
Milanville,PA,WAYNE,2010-08-16,41.7,-75.1,2010,8,16,Summer,1
Greenville,SC,GREENVILLE,2010-08-16,34.9,-82.3,2010,8,16,Summer,7
Dinuba,CA,TULARE,2010-08-16,36.5,-119.4,2010,8,16,Summer,2
East Amherst,NY,ERIE,2010-08-16,43.0,-78.7,2010,8,16,Summer,4
Lakeville,NY,LIVINGSTON,2010-08-16,42.8,-77.7,2010,8,16,Summer,1
Cedar Rapids,IA,LINN,2010-08-16,42.0,-91.7,2010,8,16,Summer,8
Abilene,TX,TAYLOR,2010-08-16,32.5,-99.7,2010,8,16,Summer,7
Pottstown,PA,MONTGOMERY,2010-08-16,40.3,-75.6,2010,8,16,Summer,3
Chester,CT,MIDDLESEX,2010-08-16,41.4,-72.5,2010,8,16,Summer,1
Hindsville,AR,MADISON,2010-08-16,36.1,-93.9,2010,8,16,Summer,1
San Francisco,CA,SAN MATEO,2010-08-17,37.8,-122.4,2010,8,17,Summer,2
Ellettsville,IN,MONROE,2010-08-17,39.3,-86.6,2010,8,17,Summer,1
Stony Brook,NY,SUFFOLK,2010-08-17,40.9,-73.1,2010,8,17,Summer,4
Central City,PA,SOMERSET,2010-08-17,40.1,-78.8,2010,8,17,Summer,1
Pottstown,PA,MONTGOMERY,2010-08-17,40.3,-75.6,2010,8,17,Summer,6
Silver Spring,MD,MONTGOMERY,2010-08-17,39.0,-77.0,2010,8,17,Summer,13
Lewisburg,PA,UNION,2010-08-17,41.0,-77.0,2010,8,17,Summer,13
Pottstown,PA,CHESTER,2010-08-17,40.3,-75.6,2010,8,17,Summer,2
Marion,IN,GRANT,2010-08-17,40.6,-85.7,2010,8,17,Summer,1
Bedford,NY,WESTCHESTER,2010-08-17,41.2,-73.6,2010,8,17,Summer,1
Conway,AR,FAULKNER,2010-08-17,35.1,-92.4,2010,8,17,Summer,12
San Francisco,CA,SAN FRANCISCO,2010-08-17,37.8,-122.4,2010,8,17,Summer,10
Crivitz,WI,MARINETTE,2010-08-17,45.2,-88.0,2010,8,17,Summer,3
Cortland,NY,CORTLAND,2010-08-17,42.6,-76.2,2010,8,17,Summer,4
Clinton,IN,VERMILLION,2010-08-17,39.7,-87.5,2010,8,17,Summer,9
Robesonia,PA,BERKS,2010-08-18,40.4,-76.1,2010,8,18,Summer,1
South Bend,IN,ST JOSEPH,2010-08-18,41.7,-86.3,2010,8,18,Summer,7
FAYETTEVILLE,AR,WASHINGTON,2010-08-18,36.0,-94.1,2010,8,18,Summer,2
Crystal Lake,IL,MCHENRY,2010-08-18,42.2,-88.3,2010,8,18,Summer,7
Clay,WV,CLAY,2010-08-18,38.5,-81.0,2010,8,18,Summer,1
Ponca City,OK,KAY,2010-08-18,36.7,-97.1,2010,8,18,Summer,2
West Bend,WI,WASHINGTON,2010-08-18,43.4,-88.2,2010,8,18,Summer,3
Dixon,CA,SOLANO,2010-08-18,38.4,-121.8,2010,8,18,Summer,2
Ontario,NY,WAYNE,2010-08-18,43.2,-77.3,2010,8,18,Summer,1
Harrisburg,PA,DAUPHIN,2010-08-18,40.3,-76.9,2010,8,18,Summer,27
Newburgh,IN,WARRICK,2010-08-18,38.0,-87.4,2010,8,18,Summer,4
Lansing,IL,COOK,2010-08-18,41.6,-87.5,2010,8,18,Summer,1
Ruckersville,VA,GREENE,2010-08-18,38.2,-78.4,2010,8,18,Summer,2
woodridge,IL,DUPAGE,2010-08-18,41.8,-88.0,2010,8,18,Summer,2
Fort Lauderdale,FL,BROWARD,2010-08-18,26.1,-80.1,2010,8,18,Summer,34
Menomonie,WI,DUNN,2010-08-18,44.9,-92.0,2010,8,18,Summer,4
Presto,PA,ALLEGHENY,2010-08-18,40.4,-80.1,2010,8,18,Summer,1
Deer Lodge,TN,MORGAN,2010-08-18,36.2,-84.8,2010,8,18,Summer,1
Lees Summit,MO,JACKSON,2010-08-18,38.9,-94.3,2010,8,18,Summer,9
ELGIN,TX,BASTROP,2010-08-18,30.3,-97.4,2010,8,18,Summer,7
Lewes,DE,SUSSEX,2010-08-18,38.8,-75.1,2010,8,18,Summer,2
Durham,NC,DURHAM,2010-08-18,36.0,-78.9,2010,8,18,Summer,10
Bellefonte,PA,CENTRE,2010-08-18,40.9,-77.7,2010,8,18,Summer,4
Howell,MI,LIVINGSTON,2010-08-19,42.6,-83.9,2010,8,19,Summer,1
Green Bay,WI,BROWN,2010-08-19,44.5,-88.0,2010,8,19,Summer,12
Coopersburg,PA,LEHIGH,2010-08-19,40.5,-75.4,2010,8,19,Summer,1
Lawrence,KS,DOUGLAS,2010-08-19,39.0,-95.2,2010,8,19,Summer,4
Fargo,ND,CASS,2010-08-19,46.9,-96.8,2010,8,19,Summer,11
Overland Park,KS,JOHNSON,2010-08-19,39.0,-94.7,2010,8,19,Summer,12
Glengary,WV,BERKELEY,2010-08-19,39.4,-78.2,2010,8,19,Summer,1
Lenexa,KS,JOHNSON,2010-08-19,39.0,-94.7,2010,8,19,Summer,6
New Egypt,NJ,OCEAN,2010-08-19,40.1,-74.5,2010,8,19,Summer,4
Jackson,MI,JACKSON,2010-08-19,42.3,-84.4,2010,8,19,Summer,1
Osceola,WI,POLK,2010-08-19,45.3,-92.7,2010,8,19,Summer,6
Lewistown,MO,LEWIS,2010-08-19,40.1,-91.8,2010,8,19,Summer,2
Trafalgar,IN,JOHNSON,2010-08-19,39.4,-86.2,2010,8,19,Summer,4
Clemson,SC,PICKENS,2010-08-19,34.8,-82.8,2010,8,19,Summer,2
Louisa,KY,LAWRENCE,2010-08-19,38.1,-82.6,2010,8,19,Summer,4
Petaluma,CA,SONOMA,2010-08-19,38.2,-122.8,2010,8,19,Summer,5
Hope,ME,KNOX,2010-08-19,44.3,-69.1,2010,8,19,Summer,2
Houston,TX,HARRIS,2010-08-19,29.7,-95.5,2010,8,19,Summer,43
Des Moines,IA,POLK,2010-08-19,41.6,-93.7,2010,8,19,Summer,28
Canyon,TX,RANDALL,2010-08-19,35.0,-101.9,2010,8,19,Summer,2
Seymour,IN,JACKSON,2010-08-19,38.9,-85.9,2010,8,19,Summer,2
Allentown,PA,LEHIGH,2010-08-19,40.6,-75.5,2010,8,19,Summer,3
Doylestown,PA,BUCKS,2010-08-19,40.3,-75.1,2010,8,19,Summer,2
Pottstown,PA,CHESTER,2010-08-19,40.3,-75.6,2010,8,19,Summer,1
Calhoun,MO,HENRY,2010-08-19,38.5,-93.7,2010,8,19,Summer,1
Sidney,OH,SHELBY,2010-08-19,40.3,-84.2,2010,8,19,Summer,2
Bar Harbor,ME,HANCOCK,2010-08-19,44.4,-68.3,2010,8,19,Summer,1
Bar Harbor,ME,HANCOCK,2010-08-19,44.4,-68.2,2010,8,19,Summer,1
Millerton,NY,DUTCHESS,2010-08-19,42.0,-73.5,2010,8,19,Summer,1
Minot,ND,WARD,2010-08-19,48.1,-101.4,2010,8,19,Summer,5
Providence,RI,PROVIDENCE,2010-08-19,41.9,-71.4,2010,8,19,Summer,10
Albuquerque,NM,BERNALILLO,2010-08-19,35.1,-106.7,2010,8,19,Summer,15
Pottstown,PA,MONTGOMERY,2010-08-19,40.3,-75.6,2010,8,19,Summer,3
erie,MI,MONROE,2010-08-19,41.8,-83.5,2010,8,19,Summer,1
oxford,MI,OAKLAND,2010-08-19,42.8,-83.3,2010,8,19,Summer,1
Auburn,NY,CAYUGA,2010-08-19,42.9,-76.6,2010,8,19,Summer,7
Hillsdale,NJ,BERGEN,2010-08-19,41.0,-74.0,2010,8,19,Summer,1
Wichita,KS,SEDGWICK,2010-08-19,37.8,-97.4,2010,8,19,Summer,12
Whitmore Lake,MI,WASHTENAW,2010-08-19,42.4,-83.8,2010,8,19,Summer,3
Crystal Lake,IL,MCHENRY,2010-08-19,42.2,-88.3,2010,8,19,Summer,7
Houston,TX,FORT BEND,2010-08-19,29.7,-95.5,2010,8,19,Summer,1
Franklin Lakes,NJ,BERGEN,2010-08-20,41.0,-74.2,2010,8,20,Summer,2
Lake Ozark,MO,CAMDEN,2010-08-20,38.2,-92.7,2010,8,20,Summer,4
Chicago,IL,COOK,2010-08-20,42.0,-87.8,2010,8,20,Summer,116
Keene,NH,CHESHIRE,2010-08-20,43.0,-72.3,2010,8,20,Summer,6
Norwich,VT,WINDSOR,2010-08-20,43.8,-72.4,2010,8,20,Summer,1
Canton,NY,SAINT LAWRENCE,2010-08-20,44.6,-75.2,2010,8,20,Summer,9
Ann Arbor,MI,WASHTENAW,2010-08-20,42.3,-83.8,2010,8,20,Summer,11
Sartell,MN,STEARNS,2010-08-20,45.6,-94.2,2010,8,20,Summer,1
Rockwood,PA,SOMERSET,2010-08-20,39.9,-79.2,2010,8,20,Summer,1
Port Charlotte,FL,CHARLOTTE,2010-08-20,27.0,-82.1,2010,8,20,Summer,3
wichita,KS,SEDGWICK,2010-08-20,37.7,-97.3,2010,8,20,Summer,12
Ellicott City,MD,HOWARD,2010-08-20,39.3,-76.8,2010,8,20,Summer,5
Falmouth,KY,PENDLETON,2010-08-20,38.7,-84.4,2010,8,20,Summer,11
Pottstown,PA,MONTGOMERY,2010-08-20,40.3,-75.6,2010,8,20,Summer,6
Pottstown,PA,CHESTER,2010-08-20,40.3,-75.6,2010,8,20,Summer,2
Cannon Falls,MN,GOODHUE,2010-08-20,44.5,-92.8,2010,8,20,Summer,4
Hutchinson,KS,RENO,2010-08-20,38.0,-98.1,2010,8,20,Summer,3
oxford,MI,OAKLAND,2010-08-20,42.8,-83.3,2010,8,20,Summer,1
New Bern,NC,CRAVEN,2010-08-20,35.1,-77.0,2010,8,20,Summer,2
Zanesville,OH,MUSKINGUM,2010-08-20,40.0,-82.0,2010,8,20,Summer,4
Henderson Harbor,NY,JEFFERSON,2010-08-20,43.9,-76.1,2010,8,20,Summer,2
Hickory Corners,MI,BARRY,2010-08-20,42.4,-85.4,2010,8,20,Summer,2
Mystic,CT,NEW LONDON,2010-08-20,41.4,-72.0,2010,8,20,Summer,2
Asbury,WV,GREENBRIER,2010-08-20,37.8,-80.6,2010,8,20,Summer,2
Whitinsville,MA,WORCESTER,2010-08-20,42.1,-71.7,2010,8,20,Summer,1
Madison,GA,MORGAN,2010-08-20,33.6,-83.5,2010,8,20,Summer,1
New Castle,NH,ROCKINGHAM,2010-08-21,43.1,-70.7,2010,8,21,Summer,2
Wells,ME,YORK,2010-08-21,43.3,-70.6,2010,8,21,Summer,1
Clarksville,TN,MONTGOMERY,2010-08-21,36.5,-87.3,2010,8,21,Summer,6
Stony Brook,NY,SUFFOLK,2010-08-21,40.9,-73.1,2010,8,21,Summer,4
Pinnacle,NC,STOKES,2010-08-21,36.3,-80.5,2010,8,21,Summer,4
Chicago,IL,COOK,2010-08-21,41.9,-87.6,2010,8,21,Summer,58
Madison,WI,DANE,2010-08-21,43.1,-89.4,2010,8,21,Summer,20
Clemson,SC,PICKENS,2010-08-21,34.7,-82.8,2010,8,21,Summer,2
Hillman,MI,MONTMORENCY,2010-08-21,45.1,-84.0,2010,8,21,Summer,1
Adamstown,MD,FREDERICK,2010-08-21,39.3,-77.5,2010,8,21,Summer,2
Bark River,MI,DELTA,2010-08-21,45.7,-87.3,2010,8,21,Summer,3
equinunk,PA,WAYNE,2010-08-21,41.8,-75.2,2010,8,21,Summer,3
Pottstown,PA,CHESTER,2010-08-21,40.3,-75.6,2010,8,21,Summer,1
Pottstown,PA,MONTGOMERY,2010-08-21,40.3,-75.6,2010,8,21,Summer,3
centerburg,OH,KNOX,2010-08-21,40.3,-82.7,2010,8,21,Summer,1
Madison,NJ,MORRIS,2010-08-21,40.8,-74.4,2010,8,21,Summer,1
Twinsburg,OH,SUMMIT,2010-08-21,41.3,-81.4,2010,8,21,Summer,1
Harrisville,NH,CHESHIRE,2010-08-21,42.9,-72.1,2010,8,21,Summer,1
Franklin,KY,SIMPSON,2010-08-21,36.7,-86.6,2010,8,21,Summer,1
Connellsville,PA,FAYETTE,2010-08-21,40.0,-79.6,2010,8,21,Summer,4
Concord,NH,MERRIMACK,2010-08-21,43.3,-71.5,2010,8,21,Summer,5
Fenwick,MI,MONTCALM,2010-08-21,43.1,-85.1,2010,8,21,Summer,1
Stony Brook,NY,SUFFOLK,2010-08-22,40.9,-73.1,2010,8,22,Summer,8
Ludlow,MA,HAMPDEN,2010-08-22,42.2,-72.5,2010,8,22,Summer,1
Ruckersville,VA,GREENE,2010-08-22,38.2,-78.4,2010,8,22,Summer,2
Hanover,NH,GRAFTON,2010-08-22,43.7,-72.3,2010,8,22,Summer,1
glyndon,MN,CLAY,2010-08-22,46.9,-96.5,2010,8,22,Summer,2
Shawano,WI,SHAWANO,2010-08-22,44.8,-88.6,2010,8,22,Summer,2
Baltimore,MD,ANNE ARUNDEL,2010-08-22,39.3,-76.6,2010,8,22,Summer,2
tucson,AZ,PIMA,2010-08-22,32.2,-111.0,2010,8,22,Summer,19
Baltimore,MD,BALTIMORE,2010-08-22,39.3,-76.6,2010,8,22,Summer,3
McKinney,TX,COLLIN,2010-08-22,33.2,-96.7,2010,8,22,Summer,3
Morrilton,AR,CONWAY,2010-08-22,35.2,-92.7,2010,8,22,Summer,9
Lansing,KS,LEAVENWORTH,2010-08-22,39.1,-95.0,2010,8,22,Summer,2
Baltimore,MD,BALTIMORE CITY,2010-08-22,39.3,-76.6,2010,8,22,Summer,38
San Diego,CA,SAN DIEGO,2010-08-22,32.7,-117.1,2010,8,22,Summer,20
Belle,MO,MARIES,2010-08-22,38.3,-91.8,2010,8,22,Summer,6
Woodbridge,VA,PRINCE WILLIAM,2010-08-22,38.6,-77.2,2010,8,22,Summer,6
