City,State/Province,County,Count,Latitude,Longitude
angola,NY,ERIE,2,42.6,-79.1
anguilla,MS,SHARKEY,12,33.0,-90.8
anmoore,WV,HARRISON,1,39.3,-80.3
ann arbor,MI,WASHTENAW,319,42.3,-83.8
anna,TX,COLLIN,14,33.4,-96.5
anna maria,FL,MANATEE,1,27.5,-82.7
annandale,MN,WRIGHT,1,45.2,-94.1
annandale,VA,FAIRFAX,3,38.8,-77.2
annapolis,MD,ANNE ARUNDEL,110,38.9,-76.5
anniston,AL,CALHOUN,20,33.7,-85.8
anson,TX,JONES,14,32.7,-99.8
ansonia,CT,NEW HAVEN,5,41.3,-73.1
antelope,OR,WASCO,2,44.9,-120.5
antioch,IL,LAKE,45,42.5,-88.1
antrim,NH,HILLSBOROUGH,1,43.1,-72.0
apache junction,AZ,PINAL,6,33.4,-111.5
apex,NC,WAKE,3,35.7,-78.8
apollo beach,FL,HILLSBOROUGH,6,27.8,-82.4
apopka,FL,ORANGE,2,28.7,-81.5
appleton,WI,OUTAGAMIE,50,44.2,-88.4
appomattox,VA,APPOMATTOX,1,37.4,-78.8
aptos,CA,SANTA CRUZ,12,37.0,-121.9
arapahoe,NC,PAMLICO,6,35.0,-76.8
arcadia,FL,DE SOTO,24,27.2,-81.9
arden,NC,BUNCOMBE,4,35.5,-82.5
ardmore,OK,CARTER,3,34.2,-97.2
ardmore,PA,MONTGOMERY,2,40.0,-75.3
ardsley,NY,WESTCHESTER,3,41.0,-73.8
arenas valley,NM,GRANT,2,32.8,-108.2
ark,VA,GLOUCESTER,2,37.5,-76.5
arkadelphia,AR,CLARK,84,34.1,-93.1
arlington,TX,TARRANT,192,32.7,-97.1
arlington,VA,ARLINGTON,68,38.9,-77.1
arlington,WI,COLUMBIA,2,43.3,-89.4
arlington heights,IL,COOK,4,42.1,-88.0
armuchee,GA,FLOYD,2,34.4,-85.2
arnold,MD,ANNE ARUNDEL,1,39.0,-76.5
arroyo grande,CA,SAN LUIS OBISPO,28,35.0,-120.6
arvada,CO,JEFFERSON,22,39.8,-105.1
asbury park,NJ,MONMOUTH,6,40.2,-74.0
ash grove,MO,GREENE,1,37.3,-93.6
ashburn,VA,LOUDOUN,18,39.1,-77.5
ashburnham,MA,WORCESTER,2,42.6,-71.9
ashby,MN,GRANT,12,46.0,-95.9
asheboro,NC,RANDOLPH,1,35.6,-79.8
asheville,NC,BUNCOMBE,261,35.6,-82.6
ashland,KY,BOYD,24,38.4,-82.6
ashland,NH,GRAFTON,20,43.7,-71.6
ashland,NY,GREENE,1,42.0,-76.7
ashland,OR,JACKSON,4,42.2,-122.5
ashland,WI,ASHLAND,10,46.6,-90.9
ashtabula,OH,ASHTABULA,10,41.9,-80.8
atascadero,CA,SAN LUIS OBISPO,1,35.4,-120.6
atchison,KS,ATCHISON,58,39.6,-95.1
athens,GA,CLARKE,27,34.0,-83.4
athens,OH,ATHENS,5,39.3,-82.1
atkinson,NH,ROCKINGHAM,1,42.8,-71.1
atlanta,GA,COBB,216,33.8,-84.3
atlanta,GA,DEKALB,459,33.8,-84.3
atlanta,GA,FULTON,783,33.8,-84.3
atlanta,MI,MONTMORENCY,1,45.0,-84.1
atlanta,TX,CASS,8,33.1,-94.2
atmore,AL,ESCAMBIA,8,31.2,-87.5
au sable forks,NY,CLINTON,6,44.4,-73.7
auberry,CA,FRESNO,2,37.1,-119.5
aubrey,TX,DENTON,6,33.3,-97.0
auburn,IN,DE KALB,3,41.4,-85.1
auburn,NY,CAYUGA,56,42.9,-76.6
auburn,WA,KING,3,47.3,-122.2
auburndale,FL,POLK,1,28.1,-81.8
augusta,GA,COLUMBIA,14,33.5,-82.1
augusta,GA,RICHMOND,28,33.5,-82.1
augusta,IL,HANCOCK,1,40.2,-90.9
augusta,MI,KALAMAZOO,2,42.3,-85.4
aurora,CO,ADAMS,75,39.7,-104.8
aurora,CO,ARAPAHOE,60,39.7,-104.8
aurora,IL,DUPAGE,60,41.7,-88.3
aurora,IL,KANE,80,41.7,-88.3
aurora,IL,WILL,20,41.7,-88.3
aurora,MN,SAINT LOUIS,4,47.4,-92.2
austin,MN,MOWER,8,43.7,-93.0
austin,TX,HAYS,90,30.3,-97.7
austin,TX,TRAVIS,3870,30.3,-97.7
austin,TX,WILLIAMSON,270,30.3,-97.7
austwell,TX,REFUGIO,29,28.4,-96.8
averill park,NY,RENSSELAER,324,42.7,-73.6
avon,NC,DARE,2,35.4,-75.5
avon lake,OH,LORAIN,40,41.5,-82.0
avon park,FL,HIGHLANDS,2,27.6,-81.5
avondale,CO,PUEBLO,4,37.9,-104.9
avondale estates,GA,DEKALB,2,33.8,-84.3
azalea,OR,DOUGLAS,3,42.8,-123.1
azusa,CA,LOS ANGELES,12,34.1,-117.9
babylon,NY,SUFFOLK,232,40.6,-73.4
baileys harbor,WI,DOOR,6,45.0,-87.1
bainbridge,NY,CHENANGO,20,42.3,-75.5
bainbridge,OH,ROSS,1,39.2,-83.3
bakersfield,CA,KERN,9,35.4,-119.0
bakersville,NC,MITCHELL,1,36.0,-82.1
baldwinsville,NY,ONONDAGA,54,43.1,-76.3
ball ground,GA,CHEROKEE,9,34.4,-84.3
ballston lake,NY,SARATOGA,10,42.9,-73.8
ballwin,MO,SAINT LOUIS,77,38.6,-90.5
balsam grove,NC,TRANSYLVANIA,1,35.2,-82.9
baltimore,MD,ANNE ARUNDEL,22,39.3,-76.6
baltimore,MD,BALTIMORE,33,39.3,-76.6
baltimore,MD,BALTIMORE CITY,418,39.3,-76.6
bangor,ME,PENOBSCOT,8,44.8,-68.8
bangor,MI,VAN BUREN,1,42.3,-86.1
bar harbor,ME,HANCOCK,21,44.3,-68.2
baraboo,WI,SAUK,28,43.5,-89.7
bark river,MI,DELTA,6,45.8,-87.4
barnegat light,NJ,OCEAN,6,39.7,-74.1
barnesville,MN,CLAY,336,46.7,-96.4
barnet,VT,CALEDONIA,25,44.4,-72.1
barnstable,MA,BARNSTABLE,12,41.7,-70.4
barranquitas,PR,BARRANQUITAS,4,18.2,-66.3
barre,VT,WASHINGTON,162,44.2,-72.4
barrington,IL,LAKE,20,42.2,-88.1
barrington,NH,STRAFFORD,17,43.2,-71.1
barrington,RI,BRISTOL,31,41.8,-71.3
bartlesville,OK,WASHINGTON,40,36.9,-96.0
bartlett,IL,DUPAGE,21,42.0,-88.3
bartlett,NH,CARROLL,3,44.1,-71.2
bartlett,TX,BELL,1,30.8,-97.3
basalt,CO,EAGLE,4,39.4,-107.1
bassett,VA,HENRY,20,36.8,-80.0
batavia,IL,KANE,10,41.8,-88.3
batavia,NY,GENESEE,50,42.9,-78.2
batavia,OH,CLERMONT,2,39.1,-84.2
batesville,IN,RIPLEY,28,39.2,-85.3
bath,NY,STEUBEN,24,42.3,-77.3
baton rouge,LA,EAST BATON ROUGE,442,30.4,-91.1
battle lake,MN,OTTER TAIL,2,46.4,-95.7
bay city,MI,BAY,1,43.7,-83.9
bay minette,AL,BALDWIN,54,30.8,-87.9
bay pines,FL,PINELLAS,2,27.8,-82.8
bay village,OH,CUYAHOGA,6,41.5,-81.9
bayfield,WI,BAYFIELD,12,46.8,-90.8
bayonne,NJ,HUDSON,6,40.7,-74.1
bayside,TX,REFUGIO,20,28.1,-97.2
beach haven,NJ,OCEAN,42,39.6,-74.2
beacon falls,CT,NEW HAVEN,6,41.4,-73.1
beaman,IA,GRUNDY,1,42.2,-92.8
bear creek,NC,CHATHAM,2,35.6,-79.4
beatrice,AL,MONROE,12,31.8,-87.1
beaufort,NC,CARTERET,4,34.7,-76.7
beaufort,SC,BEAUFORT,35,32.4,-80.6
beaumont,TX,JEFFERSON,49,30.1,-94.2
bedford,TX,TARRANT,6,32.9,-97.1
bedford,VA,BEDFORD,2,37.4,-79.6
bel air,MD,HARFORD,4,39.5,-76.3
belington,WV,BARBOUR,6,39.1,-79.9
bella vista,CA,SHASTA,77,40.6,-122.2
bellaire,TX,HARRIS,5,29.7,-95.5
belle chasse,LA,PLAQUEMINES,1,29.8,-90.0
belle plaine,IA,BENTON,2,41.9,-92.3
bellefonte,PA,CENTRE,24,40.9,-77.8
belleville,KS,REPUBLIC,4,39.8,-97.6
belleville,NJ,ESSEX,1,40.8,-74.2
bellevue,IA,JACKSON,5,42.3,-90.4
bellevue,NE,SARPY,88,41.1,-95.9
bellevue,WA,KING,24,47.6,-122.2
bells,TX,GRAYSON,8,33.6,-96.4
bellville,OH,RICHLAND,8,40.6,-82.5
belmar,NJ,MONMOUTH,11,40.2,-74.0
belmont,NC,GASTON,2,35.2,-81.0
belmont,NH,BELKNAP,14,43.5,-71.5
beloit,WI,ROCK,2,42.5,-89.2
belton,TX,BELL,12,31.1,-97.5
belvidere,IL,BOONE,8,42.3,-88.9
bemidji,MN,BELTRAMI,40,47.5,-94.8
benicia,CA,SOLANO,11,38.0,-122.2
benton,PA,COLUMBIA,12,41.2,-76.3
benton city,WA,BENTON,2,46.3,-119.4
benton harbor,MI,BERRIEN,1,42.1,-86.4
berkeley,CA,ALAMEDA,88,37.9,-122.3
berlin,CT,HARTFORD,15,41.6,-72.7
berlin,MD,WORCESTER,27,38.2,-75.2
berlin,NJ,CAMDEN,10,39.8,-74.9
berwick,ME,YORK,2,43.3,-70.8
bessie,OK,WASHITA,2,35.3,-99.0
bethany beach,DE,SUSSEX,6,38.5,-75.1
bethel,VT,WINDSOR,8,43.8,-72.6
bethesda,MD,MONTGOMERY,72,39.0,-77.1
bethlehem,NH,GRAFTON,2,44.3,-71.7
bettendorf,IA,SCOTT,21,41.6,-90.5
beulah,MI,BENZIE,2,44.7,-86.1
beverly,MA,ESSEX,8,42.6,-70.9
beverly hills,FL,CITRUS,8,28.9,-82.4
beverly shores,IN,PORTER,2,41.7,-86.9
biddeford,ME,YORK,2,43.5,-70.5
bidwell,OH,GALLIA,1,38.9,-82.3
big lake,MN,SHERBURNE,1,45.4,-93.7
big pine,CA,INYO,5,37.2,-118.3
big rapids,MI,MECOSTA,2,43.7,-85.5
big rock,IL,KANE,2,41.7,-88.5
big sandy,TX,UPSHUR,6,32.6,-95.1
billerica,MA,MIDDLESEX,1,42.6,-71.3
billings,MO,CHRISTIAN,3,37.0,-93.6
biloxi,MS,HARRISON,9,30.4,-88.9
binghamton,NY,BROOME,1054,42.1,-75.9
birch run,MI,SAGINAW,1,43.3,-83.8
birdsboro,PA,BERKS,10,40.2,-75.8
birmingham,AL,JEFFERSON,156,33.5,-86.7
birmingham,AL,SHELBY,21,33.5,-86.7
bishop,CA,INYO,45,37.4,-118.4
bishop,GA,OCONEE,6,33.8,-83.5
bishopville,MD,WORCESTER,44,38.4,-75.1
bismarck,ND,BURLEIGH,8,46.8,-100.8
bixby,OK,TULSA,18,36.0,-95.9
black mountain,NC,BUNCOMBE,12,35.6,-82.3
blacksburg,VA,MONTGOMERY,6,37.2,-80.4
blackstone,MA,WORCESTER,4,42.0,-71.5
blair,NE,WASHINGTON,3,41.5,-96.1
blair,WI,TREMPEALEAU,2,44.3,-91.2
blairs mills,PA,HUNTINGDON,6,40.3,-77.7
blairstown,MO,HENRY,61,38.6,-94.0
blairstown,NJ,WARREN,6,40.9,-74.9
blanchard,OK,MCCLAIN,4,35.3,-97.7
blanco,TX,BLANCO,2,30.0,-98.3
blomkest,MN,KANDIYOHI,2,44.9,-95.0
bloomfield,NJ,ESSEX,76,40.8,-74.2
bloomfield hills,MI,OAKLAND,70,42.6,-83.2
bloomingdale,NJ,PASSAIC,42,41.0,-74.3
bloomington,IL,MCLEAN,144,40.5,-89.0
bloomington,IN,MONROE,24,39.2,-86.4
bloomsburg,PA,COLUMBIA,220,41.0,-76.4
blossvale,NY,ONEIDA,2,43.2,-75.7
blountstown,FL,CALHOUN,1,30.4,-85.1
blountsville,AL,BLOUNT,1,34.0,-86.7
blue bell,PA,MONTGOMERY,8,40.2,-75.3
blue eye,MO,STONE,1,36.5,-93.5
bluemont,VA,CLARKE,2,39.1,-77.8
bluff city,KS,HARPER,14,37.1,-97.9
blythewood,SC,RICHLAND,1,34.2,-81.0
boca grande,FL,LEE,1,26.7,-82.3
boca raton,FL,PALM BEACH,5,26.4,-80.1
boerne,TX,KENDALL,288,29.8,-98.9
boise,ID,ADA,105,43.6,-116.2
boise city,OK,CIMARRON,1,36.7,-102.5
bokeelia,FL,LEE,4,26.7,-82.1
bolingbrook,IL,WILL,2,41.7,-88.1
bolton,MA,WORCESTER,9,42.4,-71.6
bolton,MS,HINDS,1,32.4,-90.5
bonaire,GA,HOUSTON,6,32.5,-83.6
boone,IA,BOONE,1,42.0,-93.9
boone,NC,WATAUGA,13,36.2,-81.7
boonton,NJ,MORRIS,10,40.9,-74.4
boothbay,ME,LINCOLN,1,43.9,-69.7
bossier city,LA,BOSSIER,1,32.5,-93.7
boston,MA,SUFFOLK,60,42.4,-71.1
boswell,OK,CHOCTAW,1,34.0,-95.8
boulder,CO,BOULDER,6,40.0,-105.2
bound brook,NJ,SOMERSET,2,40.6,-74.6
bountiful,UT,DAVIS,10,40.9,-111.8
bowdoin,ME,SAGADAHOC,12,44.0,-70.0
bowdoinham,ME,SAGADAHOC,9,44.1,-69.8
bowie,MD,PRINCE GEORGES,205,39.0,-76.7
bowling green,OH,WOOD,12,41.4,-83.6
boyertown,PA,BERKS,26,40.3,-75.6
boylston,MA,WORCESTER,2,42.4,-71.7
boyne city,MI,CHARLEVOIX,1,45.2,-85.0
boynton beach,FL,PALM BEACH,198,26.5,-80.1
boys ranch,TX,OLDHAM,93,35.5,-102.3
bradenton,FL,MANATEE,192,27.4,-82.6
bradley beach,NJ,MONMOUTH,5,40.2,-74.0
braham,MN,ISANTI,3,45.7,-93.2
braidwood,IL,WILL,10,41.3,-88.2
brainerd,MN,CROW WING,4,46.4,-94.2
brandon,MS,RANKIN,2,32.3,-90.0
brattleboro,VT,WINDHAM,33,42.8,-72.6
brea,CA,ORANGE,1,33.9,-117.8
bremen,ME,LINCOLN,14,44.0,-69.4
bremerton,WA,KITSAP,21,47.6,-122.6
brenham,TX,WASHINGTON,3,30.2,-96.4
brevard,NC,TRANSYLVANIA,1,35.2,-82.7
brewster,KS,THOMAS,2,39.3,-101.4
briarcliff manor,NY,WESTCHESTER,36,41.1,-73.9
bridge city,TX,ORANGE,1,30.0,-93.8
bridgeville,DE,SUSSEX,2,38.7,-75.6
brigantine,NJ,ATLANTIC,2,39.4,-74.4
brigham city,UT,BOX ELDER,8,41.5,-112.1
brighton,MI,LIVINGSTON,42,42.5,-83.7
brillion,WI,CALUMET,24,44.2,-88.1
bristol,CT,HARTFORD,6,41.7,-72.9
bristol,ME,LINCOLN,40,43.9,-69.5
bristol,NH,GRAFTON,3,43.6,-71.7
bristol,RI,BRISTOL,1,41.7,-71.3
broadview,IL,COOK,10,41.9,-87.8
brodhead,WI,GREEN,11,42.6,-89.4
broken arrow,OK,TULSA,86,36.1,-95.7
broken arrow,OK,WAGONER,86,36.1,-95.7
brookfield,CT,FAIRFIELD,24,41.5,-73.4
brookfield,IL,COOK,9,41.8,-87.9
brookfield,WI,WAUKESHA,2,43.1,-88.2
brookhaven,NY,SUFFOLK,4,40.8,-72.9
brookings,SD,BROOKINGS,32,44.2,-96.8
brooklet,GA,BULLOCH,8,32.4,-81.7
brooklin,ME,HANCOCK,4,44.3,-68.6
brooklyn,MI,JACKSON,1,42.1,-84.3
brooks,KY,BULLITT,1,38.1,-85.7
broomfield,CO,BROOMFIELD,78,39.9,-105.0
broomfield,CO,JEFFERSON,52,39.9,-105.0
brownfield,ME,OXFORD,4,43.9,-70.9
brownfield,TX,TERRY,1,33.2,-102.3
brownsboro,TX,HENDERSON,2,32.3,-95.6
brownsburg,IN,HENDRICKS,2,39.9,-86.4
brownsville,TX,CAMERON,60,25.9,-97.5
bruce,WI,RUSK,1,45.3,-91.3
brunswick,MD,FREDERICK,10,39.3,-77.6
brunswick,ME,CUMBERLAND,285,43.9,-70.0
bryan,TX,BRAZOS,8,30.8,-96.3
bryn mawr,PA,DELAWARE,6,40.0,-75.3
buchanan dam,TX,LLANO,2,30.7,-98.4
bucyrus,OH,CRAWFORD,12,40.8,-83.0
buda,TX,HAYS,5,30.1,-97.8
buena,NJ,ATLANTIC,4,39.5,-74.9
buffalo,MN,WRIGHT,4,45.2,-93.9
buffalo,NY,ERIE,1599,42.9,-78.8
buffalo grove,IL,LAKE,7,42.1,-88.0
buford,GA,GWINNETT,4,34.1,-83.9
buhl,ID,TWIN FALLS,3,42.6,-114.8
bullock,NC,GRANVILLE,1,36.5,-78.5
bulverde,TX,COMAL,27,29.8,-98.4
bunn,NC,FRANKLIN,2,36.0,-78.3
burbank,CA,LOS ANGELES,35,34.2,-118.3
burkburnett,TX,WICHITA,15,34.1,-98.6
burke,VA,FAIRFAX,2,38.8,-77.3
burleson,TX,JOHNSON,6,32.6,-97.2
burlington,NC,ALAMANCE,4,36.1,-79.4
burlington,VT,CHITTENDEN,21,44.5,-73.3
burlington,WI,RACINE,11,42.7,-88.2
burnet,TX,BURNET,17,30.8,-98.4
burnsville,MN,DAKOTA,11,44.8,-93.3
burnsville,NC,YANCEY,1,35.9,-82.2
burnsville,WV,BRAXTON,10,38.8,-80.6
bush,LA,SAINT TAMMANY,2,30.6,-90.0
cable,OH,CHAMPAIGN,1,40.1,-83.6
cabot,AR,LONOKE,1,34.9,-92.0
cabot,PA,BUTLER,6,40.8,-79.8
cadillac,MI,WEXFORD,2,44.2,-85.5
cadiz,OH,HARRISON,3,40.3,-80.8
caldwell,ID,CANYON,24,43.7,-116.6
caldwell,NJ,ESSEX,70,40.9,-74.3
caledonia,MI,KENT,8,42.8,-85.5
calera,OK,BRYAN,27,33.9,-96.4
calhoun,GA,GORDON,8,34.4,-85.0
califon,NJ,HUNTERDON,3,40.7,-74.8
california,PA,WASHINGTON,5,40.1,-79.9
callahan,FL,NASSAU,6,30.6,-81.8
calumet city,IL,COOK,4,41.6,-87.5
camarillo,CA,VENTURA,3,34.2,-118.9
cambria,CA,SAN LUIS OBISPO,3,35.6,-121.1
cambridge,MA,MIDDLESEX,11,42.4,-71.1
cambridge,NY,WASHINGTON,3,43.1,-73.4
cambridge,WI,DANE,44,43.0,-89.0
cambridge city,IN,WAYNE,4,39.8,-85.4
camden,TN,BENTON,1,36.1,-88.1
camdenton,MO,CAMDEN,4,38.0,-92.7
cameron,LA,CAMERON,24,29.8,-93.6
camp hill,PA,CUMBERLAND,18,40.2,-76.9
camp verde,AZ,YAVAPAI,7,34.6,-111.9
campbell hall,NY,ORANGE,2,41.5,-74.3
campobello,SC,SPARTANBURG,21,35.1,-82.2
canaan,CT,LITCHFIELD,3,42.0,-73.3
canal fulton,OH,STARK,10,40.9,-81.6
canastota,NY,MADISON,56,43.1,-75.8
cannon falls,MN,GOODHUE,16,44.5,-92.9
canterbury,NH,MERRIMACK,1,43.4,-71.5
canton,GA,CHEROKEE,6,34.2,-84.4
canton,MI,WAYNE,8,42.3,-83.5
canton,OH,STARK,336,40.9,-81.4
cantonment,FL,ESCAMBIA,1,30.5,-87.3
cantrall,IL,SANGAMON,1,39.9,-89.7
canyon,TX,RANDALL,2,35.0,-101.9
canyon lake,TX,COMAL,88,29.9,-98.2
capay,CA,YOLO,2,38.7,-122.1
cape charles,VA,NORTHAMPTON,122,37.3,-76.0
cape coral,FL,LEE,147,26.6,-82.0
cape elizabeth,ME,CUMBERLAND,8,43.6,-70.2
cape girardeau,MO,CAPE GIRARDEAU,2,37.3,-89.6
cape may,NJ,CAPE MAY,32,38.9,-74.9
carbondale,CO,GARFIELD,30,39.4,-107.2
carleton,MI,MONROE,2,42.1,-83.4
carlisle,KY,NICHOLAS,1,38.3,-84.0
carlton,MN,CARLTON,40,46.7,-92.4
carmel,IN,HAMILTON,2,40.0,-86.2
carol stream,IL,DUPAGE,48,41.9,-88.1
carolina beach,NC,NEW HANOVER,2,34.0,-77.9
carpentersville,IL,KANE,4,42.1,-88.3
carpinteria,CA,SANTA BARBARA,6,34.4,-119.5
carrboro,NC,ORANGE,1,35.9,-79.1
carrier,OK,GARFIELD,2,36.5,-98.0
carrizo springs,TX,DIMMIT,9,28.5,-99.8
carrollton,GA,CARROLL,18,33.5,-85.1
carrollton,TX,DALLAS,31,33.0,-96.9
carrollton,TX,DENTON,31,33.0,-96.9
carthage,MO,JASPER,42,37.2,-94.3
carver,MA,PLYMOUTH,4,41.9,-70.8
carver,MN,CARVER,1,44.8,-93.6
cary,IL,MCHENRY,12,42.2,-88.3
cary,NC,WAKE,5,35.8,-78.9
cashion,OK,KINGFISHER,5,35.8,-97.7
casper,WY,NATRONA,10,42.8,-106.3
castle rock,CO,DOUGLAS,2,39.4,-104.9
castleton,VT,RUTLAND,8,43.7,-73.2
castro valley,CA,ALAMEDA,26,37.7,-122.1
cataldo,ID,KOOTENAI,2,47.5,-116.6
catlett,VA,FAUQUIER,1,38.7,-77.6
catonsville,MD,BALTIMORE,22,39.3,-76.7
caulfield,MO,HOWELL,3,36.6,-92.0
cave junction,OR,JOSEPHINE,2,42.2,-123.6
cazadero,CA,SONOMA,1,38.5,-123.2
cedar,MI,LEELANAU,1,44.9,-85.7
cedar bluff,AL,CHEROKEE,9,34.2,-85.6
cedar creek,TX,BASTROP,10,30.1,-97.5
cedar falls,IA,BLACK HAWK,16,42.5,-92.5
cedar grove,NJ,ESSEX,2,40.9,-74.2
cedar hill,MO,JEFFERSON,8,38.4,-90.7
cedar island,NC,CARTERET,1,35.0,-76.3
cedar key,FL,LEVY,2,29.2,-83.0
cedar park,TX,WILLIAMSON,3,30.5,-97.8
cedar rapids,IA,LINN,176,42.0,-91.7
cedarburg,WI,OZAUKEE,6,43.3,-88.0
cedarville,MI,MACKINAC,2,46.0,-84.4
cedarville,OH,GREENE,1,39.8,-83.8
celina,TX,COLLIN,12,33.4,-96.7
center line,MI,MACOMB,1,42.5,-83.0
centerville,TX,LEON,5,31.3,-95.8
central point,OR,JACKSON,34,42.4,-122.9
centreville,VA,FAIRFAX,4,38.8,-77.5
chambersburg,PA,FRANKLIN,144,39.9,-77.8
champaign,IL,CHAMPAIGN,4,40.1,-88.3
chandler,AZ,MARICOPA,2,33.3,-111.9
chandler,OK,LINCOLN,1,35.7,-96.9
chandler,TX,HENDERSON,10,32.3,-95.5
chanhassen,MN,CARVER,3,44.9,-93.5
chapel hill,NC,ORANGE,136,36.0,-79.0
chardon,OH,GEAUGA,4,41.6,-81.2
charleston,AR,FRANKLIN,1,35.3,-94.0
charleston,SC,BERKELEY,300,32.9,-79.8
charleston,SC,CHARLESTON,825,32.9,-79.8
charleston,WV,KANAWHA,91,38.3,-81.7
charlestown,NH,SULLIVAN,6,43.2,-72.4
charlestown,RI,WASHINGTON,15,41.3,-71.7
charlevoix,MI,CHARLEVOIX,2,45.3,-85.3
charlotte,MI,EATON,2,42.6,-84.8
charlotte,NC,MECKLENBURG,168,35.3,-80.7
charlotte,VT,CHITTENDEN,2,44.3,-73.3
charlottesville,VA,ALBEMARLE,8,38.0,-78.5
charlottesville,VA,CHARLOTTESVILLE CITY,18,38.0,-78.5
chaska,MN,CARVER,1,44.9,-93.6
chatham,MA,BARNSTABLE,12,41.7,-70.0
chatham,NH,CARROLL,4,44.2,-71.0
chatsworth,IL,LIVINGSTON,3,40.7,-88.3
chattanooga,TN,HAMILTON,49,35.1,-85.3
chelmsford,MA,MIDDLESEX,6,42.6,-71.3
chelsea,MI,WASHTENAW,49,42.3,-84.1
chelsea,OK,ROGERS,72,36.5,-95.4
cherokee,KS,CRAWFORD,2,37.3,-94.8
cherokee,NC,SWAIN,2,35.5,-83.3
cherokee,OK,ALFALFA,2,36.8,-98.2
cherokee,TX,SAN SABA,68,31.0,-98.7
cherry hill,NJ,CAMDEN,12,39.9,-75.0
cherry log,GA,GILMER,1,34.7,-84.3
chesapeake,VA,CHESAPEAKE CITY,123,36.8,-76.3
