City,State/Province,County,Date,Latitude,Longitude,year,month,day,season,Count,AQI,Temp_Mean
Covina,CA,losangeles,2014-01-30,34.1,-117.9,2014,1,30,Winter,2,95.0,56.9245834
San Diego,CA,sandiego,2014-01-30,32.7,-117.2,2014,1,30,Winter,20,75.0,56.692708375
Covington,LA,sainttammany,2014-02-01,30.5,-90.1,2014,2,1,Winter,5,,
Escondido,CA,sandiego,2014-02-02,33.1,-117.0,2014,2,2,Winter,2,61.0,51.838541625
Palm Bay,FL,brevard,2014-02-02,28.0,-80.6,2014,2,2,Winter,4,31.0,
Long Beach,CA,losangeles,2014-02-02,33.8,-118.2,2014,2,2,Winter,20,57.0,49.6151629
Boynton Beach,FL,palmbeach,2014-02-02,26.4,-80.2,2014,2,2,Winter,6,27.0,
Baton Rouge,LA,eastbatonrouge,2014-02-04,30.4,-91.2,2014,2,4,Winter,17,39.0,50.21666666666667
Phoenix,AZ,maricopa,2014-02-04,33.5,-112.1,2014,2,4,Winter,5,60.0,52.166667
Sarasota,FL,manatee,2014-02-05,27.3,-82.5,2014,2,5,Winter,2,19.0,
Santa Ana,CA,orange,2014-02-05,33.8,-117.9,2014,2,5,Winter,9,57.0,53.8395835
Sarasota,FL,sarasota,2014-02-05,27.3,-82.5,2014,2,5,Winter,6,39.0,
Saint Augustine,FL,saintjohns,2014-02-07,29.9,-81.3,2014,2,7,Winter,7,,
Scottsdale,AZ,maricopa,2014-02-08,33.5,-111.9,2014,2,8,Winter,1,59.0,58.083333
Pasadena,CA,losangeles,2014-02-08,34.1,-118.2,2014,2,8,Winter,13,57.0,56.19027766666667
Largo,FL,pinellas,2014-02-09,27.9,-82.8,2014,2,9,Winter,4,38.0,
West Covina,CA,losangeles,2014-02-10,34.1,-117.9,2014,2,10,Winter,1,63.0,60.76550922222222
Valrico,FL,hillsborough,2014-02-10,27.9,-82.2,2014,2,10,Winter,1,52.0,61.291667
Big Pine Key,FL,monroe,2014-02-11,24.7,-81.4,2014,2,11,Winter,4,,
Goleta,CA,santabarbara,2014-02-12,34.4,-119.9,2014,2,12,Winter,5,46.0,58.014836
Ocotillo,CA,imperial,2014-02-15,32.7,-116.0,2014,2,15,Winter,1,125.0,68.72222233333333
New Braunfels,TX,comal,2014-02-17,29.7,-98.1,2014,2,17,Winter,7,,
New Orleans,LA,orleans,2014-02-17,30.0,-90.1,2014,2,17,Winter,24,39.0,
New Orleans,LA,jefferson,2014-02-17,30.0,-90.1,2014,2,17,Winter,6,53.0,
san antonio,TX,bexar,2014-02-18,29.5,-98.5,2014,2,18,Winter,32,63.0,68.20833328571429
Palm Beach,FL,palmbeach,2014-02-18,26.7,-80.0,2014,2,18,Winter,3,52.0,
san antonio,TX,comal,2014-02-18,29.5,-98.5,2014,2,18,Winter,3,,
Mary Esther,FL,okaloosa,2014-02-18,30.4,-86.8,2014,2,18,Winter,1,39.0,
boca raton,FL,palmbeach,2014-02-19,26.3,-80.1,2014,2,19,Winter,5,38.0,
Lake Worth,FL,palmbeach,2014-02-19,26.7,-80.2,2014,2,19,Winter,11,38.0,
Gualala,CA,mendocino,2014-02-20,38.8,-123.4,2014,2,20,Winter,2,43.0,
Moreno Valley,CA,riverside,2014-02-20,34.0,-117.2,2014,2,20,Winter,2,81.0,65.46666666666667
Houston,TX,harris,2014-02-23,29.8,-95.4,2014,2,23,Winter,43,64.0,67.48138991304347
Largo,FL,pinellas,2014-02-23,27.9,-82.8,2014,2,23,Winter,4,43.0,
Houston,TX,fortbend,2014-02-23,29.8,-95.4,2014,2,23,Winter,1,,
Sarasota,FL,manatee,2014-02-24,27.3,-82.5,2014,2,24,Winter,2,28.0,
Sarasota,FL,sarasota,2014-02-24,27.3,-82.5,2014,2,24,Winter,6,44.0,
Houston,TX,fortbend,2014-03-01,29.8,-95.4,2014,3,1,Spring,1,,
Houston,TX,harris,2014-03-01,29.8,-95.4,2014,3,1,Spring,43,53.0,70.53442026086957
Cape Coral,FL,lee,2014-03-27,26.5,-82.0,2014,3,27,Spring,7,51.0,
Orlando,FL,orange,2014-04-06,28.5,-81.4,2014,4,6,Spring,23,52.0,
Orlando,FL,brevard,2014-04-06,28.5,-81.4,2014,4,6,Spring,3,42.0,
Canton,OH,stark,2014-05-06,40.8,-81.4,2014,5,6,Spring,21,46.0,
TOWSON,MD,baltimore,2014-05-11,39.5,-76.3,2014,5,11,Spring,7,71.0,68.041667
Douglassville,TX,cass,2014-05-15,33.2,-94.4,2014,5,15,Spring,4,,
Mount Pleasant,MI,isabella,2014-05-22,43.6,-84.8,2014,5,22,Spring,3,,
traverse city,MI,grandtraverse,2014-05-26,44.8,-85.7,2014,5,26,Spring,2,,
Chicago,IL,cook,2014-05-30,41.9,-87.6,2014,5,30,Spring,58,84.0,
Tully,NY,onondaga,2014-06-01,42.8,-76.1,2014,6,1,Summer,3,44.0,67.625
Waukesha,WI,waukesha,2014-06-01,43.0,-88.3,2014,6,1,Summer,2,55.0,75.583333
Spring,TX,montgomery,2014-06-02,30.1,-95.4,2014,6,2,Summer,6,29.0,79.208333
Spring,TX,harris,2014-06-02,30.1,-95.4,2014,6,2,Summer,4,36.0,80.972222125
Keysville,VA,charlotte,2014-06-11,37.0,-78.5,2014,6,11,Summer,1,,
Paradise,MI,chippewa,2014-06-12,46.6,-85.1,2014,6,12,Summer,1,34.0,63.041667
Martinsburg,WV,berkeley,2014-06-13,39.5,-78.0,2014,6,13,Summer,2,52.0,
Chicago,IL,cook,2014-06-17,41.9,-87.6,2014,6,17,Summer,58,87.0,
Herndon,VA,fairfax,2014-06-19,39.0,-77.4,2014,6,19,Summer,6,52.0,
Picabo,ID,blaine,2014-06-19,43.3,-114.1,2014,6,19,Summer,3,,
Cincinnati,OH,clermont,2014-06-21,39.1,-84.5,2014,6,21,Summer,3,62.0,
Tully,NY,onondaga,2014-06-21,42.8,-76.1,2014,6,21,Summer,3,28.0,63.791667
Sandy,UT,saltlake,2014-06-21,40.6,-111.9,2014,6,21,Summer,10,52.0,75.39583350000001
Cincinnati,OH,hamilton,2014-06-21,39.1,-84.5,2014,6,21,Summer,111,54.0,77.595833
Lovelock,NV,pershing,2014-06-23,40.4,-118.6,2014,6,23,Summer,8,,
Fox Lake,WI,dodge,2014-06-26,43.6,-88.9,2014,6,26,Summer,1,42.0,67.458333
Sandy,UT,saltlake,2014-06-26,40.6,-111.9,2014,6,26,Summer,10,48.0,71.25
ClarkLake,MI,jackson,2014-06-26,42.1,-84.4,2014,6,26,Summer,1,,
Lakeville,MA,plymouth,2014-06-26,41.8,-71.0,2014,6,26,Summer,4,28.0,
State College,PA,centre,2014-06-26,40.8,-77.8,2014,6,26,Summer,1,37.0,
Davison,MI,genesee,2014-06-26,43.0,-83.5,2014,6,26,Summer,1,43.0,67.60416649999999
Chicago,IL,cook,2014-06-27,41.9,-87.6,2014,6,27,Summer,58,74.0,
Chesterton,IN,porter,2014-06-27,41.6,-87.0,2014,6,27,Summer,4,68.0,75.708333
Baltimore,MD,annearundel,2014-06-27,39.3,-76.6,2014,6,27,Summer,2,40.0,73.166667
Baltimore,MD,baltimorecity,2014-06-27,39.3,-76.6,2014,6,27,Summer,38,,
Baltimore,MD,baltimore,2014-06-27,39.3,-76.6,2014,6,27,Summer,3,43.0,74.0625
Fort Wayne,IN,allen,2014-06-27,41.1,-85.1,2014,6,27,Summer,11,60.0,75.833333
Syracuse,NY,onondaga,2014-06-28,43.0,-76.2,2014,6,28,Summer,25,53.0,74.375
Paradise,MI,chippewa,2014-06-28,46.6,-85.1,2014,6,28,Summer,1,58.0,71.708333
Keysville,VA,charlotte,2014-06-28,37.0,-78.5,2014,6,28,Summer,1,,
Skillman,NJ,somerset,2014-06-29,40.4,-74.7,2014,6,29,Summer,2,,
Sandy,UT,saltlake,2014-06-29,40.6,-111.9,2014,6,29,Summer,10,67.0,74.6875
Reno,NV,washoe,2014-06-29,39.5,-119.8,2014,6,29,Summer,136,84.0,76.048611
Missoula,MT,missoula,2014-06-29,46.9,-114.2,2014,6,29,Summer,12,31.0,
Eagleville,PA,montgomery,2014-06-29,40.1,-75.3,2014,6,29,Summer,3,74.0,
Boyce,VA,clarke,2014-06-30,39.1,-78.0,2014,6,30,Summer,1,,
Plainsboro,NJ,middlesex,2014-06-30,40.3,-74.6,2014,6,30,Summer,1,77.0,
Stanardsville,VA,greene,2014-06-30,38.3,-78.5,2014,6,30,Summer,1,,
Danville,KY,boyle,2014-06-30,37.6,-84.8,2014,6,30,Summer,1,,
indian river,MI,cheboygan,2014-06-30,45.4,-84.5,2014,6,30,Summer,1,,
Verona,WI,dane,2014-06-30,43.0,-89.6,2014,6,30,Summer,2,36.0,72.541667
Milltown,NJ,middlesex,2014-06-30,40.4,-74.4,2014,6,30,Summer,1,77.0,
Grass lake,MI,jackson,2014-07-01,42.3,-84.2,2014,7,1,Summer,1,,
Claremore,OK,rogers,2014-07-01,36.3,-95.6,2014,7,1,Summer,5,,
Long Beach,CA,losangeles,2014-07-01,33.8,-118.2,2014,7,1,Summer,40,133.0,71.434895875
Rock Island,IL,rockisland,2014-07-01,41.5,-90.6,2014,7,1,Summer,2,33.0,
Hailey,ID,blaine,2014-07-01,43.6,-114.1,2014,7,1,Summer,6,,
Lebanon,IL,saintclair,2014-07-01,38.6,-89.8,2014,7,1,Summer,1,44.0,80.69791649999999
new york,NY,newyork,2014-07-01,40.8,-74.0,2014,7,1,Summer,124,53.0,
MORGANTOWN,IN,morgan,2014-07-01,39.3,-86.3,2014,7,1,Summer,3,38.0,
Newport,RI,newport,2014-07-01,41.5,-71.3,2014,7,1,Summer,1,,
Ruckersville,VA,greene,2014-07-01,38.2,-78.4,2014,7,1,Summer,2,,
Post,TX,garza,2014-07-01,33.2,-101.3,2014,7,1,Summer,1,,
HICKSVILLE,OH,defiance,2014-07-01,41.3,-84.7,2014,7,1,Summer,1,,
Minneapolis,MN,hennepin,2014-07-01,45.0,-93.3,2014,7,1,Summer,31,33.0,
Onley,VA,accomack,2014-07-01,37.7,-75.7,2014,7,1,Summer,1,,
Warrenville,IL,dupage,2014-07-01,41.8,-88.2,2014,7,1,Summer,2,33.0,
Cypress,TX,harris,2014-07-01,30.0,-95.7,2014,7,1,Summer,1,72.0,83.43115947826087
Ocean City,MD,worcester,2014-07-01,38.4,-75.1,2014,7,1,Summer,3,,
Minneapolis,MN,anoka,2014-07-01,45.0,-93.3,2014,7,1,Summer,12,23.0,
Lemont,IL,cook,2014-07-02,41.7,-88.0,2014,7,2,Summer,1,48.0,
Franklin,OH,warren,2014-07-02,39.5,-84.3,2014,7,2,Summer,4,64.0,
Indianapolis,IN,marion,2014-07-02,39.8,-86.1,2014,7,2,Summer,52,43.0,72.61111133333334
Indianapolis,IN,hamilton,2014-07-02,39.8,-86.1,2014,7,2,Summer,2,30.0,
Moorhead,MN,clay,2014-07-02,46.9,-96.7,2014,7,2,Summer,4,,
Richmond,VA,henrico,2014-07-02,37.5,-77.4,2014,7,2,Summer,7,68.0,86.775
Galax,VA,galaxcity,2014-07-02,36.6,-80.9,2014,7,2,Summer,3,,
Tupper Lake,NY,franklin,2014-07-02,44.2,-74.4,2014,7,2,Summer,3,42.0,
columbia,MS,marion,2014-07-02,31.2,-89.8,2014,7,2,Summer,1,,
"Green Bay,",WI,brown,2014-07-02,44.5,-88.0,2014,7,2,Summer,24,24.0,
Cleveland,OH,cuyahoga,2014-07-02,41.5,-81.7,2014,7,2,Summer,64,54.0,77.604167
Perrysburg,OH,wood,2014-07-02,41.5,-83.6,2014,7,2,Summer,2,36.0,
Gabriels,NY,franklin,2014-07-02,44.4,-74.2,2014,7,2,Summer,2,42.0,
Richmond,VA,richmondcity,2014-07-02,37.5,-77.4,2014,7,2,Summer,31,19.0,
Winona,MN,winona,2014-07-02,44.0,-91.6,2014,7,2,Summer,7,14.0,
Richmond,VA,chesterfield,2014-07-02,37.5,-77.4,2014,7,2,Summer,7,40.0,
Twinsburg,OH,summit,2014-07-02,41.3,-81.4,2014,7,2,Summer,1,37.0,
Chattanooga,TN,hamilton,2014-07-02,35.0,-85.2,2014,7,2,Summer,7,54.0,
Bloomingdale,NJ,passaic,2014-07-02,41.0,-74.3,2014,7,2,Summer,1,71.0,
Menominee,MI,menominee,2014-07-03,45.2,-87.6,2014,7,3,Summer,1,,
Houston,TX,fortbend,2014-07-03,29.8,-95.4,2014,7,3,Summer,4,,
Minneapolis,MN,anoka,2014-07-03,45.0,-93.3,2014,7,3,Summer,36,31.0,
Madison,IN,jefferson,2014-07-03,38.8,-85.4,2014,7,3,Summer,5,,
Grass lake,MI,jackson,2014-07-03,42.3,-84.2,2014,7,3,Summer,2,,
Burlington,WI,racine,2014-07-03,42.7,-88.3,2014,7,3,Summer,1,,
Minneapolis,MN,hennepin,2014-07-03,45.0,-93.3,2014,7,3,Summer,93,57.0,
Carlsbad,CA,sandiego,2014-07-03,33.2,-117.3,2014,7,3,Summer,150,122.0,72.41666675
Northport,MI,leelanau,2014-07-03,45.1,-85.6,2014,7,3,Summer,9,,
Colton,NY,saintlawrence,2014-07-03,44.3,-74.8,2014,7,3,Summer,1,,
Keysville,VA,charlotte,2014-07-03,37.0,-78.5,2014,7,3,Summer,1,,
Houston,TX,harris,2014-07-03,29.8,-95.4,2014,7,3,Summer,172,64.0,81.2684454347826
Scottsville,KY,allen,2014-07-04,36.8,-86.2,2014,7,4,Summer,15,,
Lexington,KY,fayette,2014-07-04,38.0,-84.5,2014,7,4,Summer,7,53.0,
Spring,TX,montgomery,2014-07-04,30.1,-95.4,2014,7,4,Summer,6,55.0,76.708333
Lansing,IL,cook,2014-07-04,41.6,-87.5,2014,7,4,Summer,3,103.0,
Owings Mills,MD,baltimore,2014-07-04,39.4,-76.8,2014,7,4,Summer,2,56.0,70.875
Spring,TX,harris,2014-07-04,30.1,-95.4,2014,7,4,Summer,4,84.0,78.96129786956521
portage,IN,porter,2014-07-04,41.6,-87.2,2014,7,4,Summer,2,77.0,67.25
Elma,NY,erie,2014-07-04,42.8,-78.6,2014,7,4,Summer,1,63.0,
Jordan,NY,onondaga,2014-07-04,43.1,-76.5,2014,7,4,Summer,2,27.0,64.375
Wichita,KS,sedgwick,2014-07-04,37.7,-97.3,2014,7,4,Summer,24,65.0,
Bloomington,IN,monroe,2014-07-04,39.1,-86.5,2014,7,4,Summer,3,59.0,
Jordan,MN,scott,2014-07-04,44.7,-93.6,2014,7,4,Summer,1,42.0,
Homeworth,OH,columbiana,2014-07-04,40.9,-81.1,2014,7,4,Summer,2,18.0,
Allenton,WI,washington,2014-07-04,43.5,-88.4,2014,7,4,Summer,3,,
Holt,MI,ingham,2014-07-04,42.6,-84.5,2014,7,4,Summer,1,69.0,65.541667
Glencoe,IL,cook,2014-07-04,42.1,-87.8,2014,7,4,Summer,1,103.0,
Huntingdon,PA,huntingdon,2014-07-04,40.6,-77.9,2014,7,4,Summer,2,,
Mer Rouge,LA,morehouse,2014-07-04,32.8,-91.7,2014,7,4,Summer,1,,
South Glens Falls,NY,saratoga,2014-07-04,43.3,-73.6,2014,7,4,Summer,3,21.0,
Albany,IN,delaware,2014-07-04,40.3,-85.3,2014,7,4,Summer,1,94.0,
Omaha,NE,douglas,2014-07-04,41.3,-95.9,2014,7,4,Summer,19,65.0,72.933333
cincinnati,OH,clermont,2014-07-04,39.1,-84.5,2014,7,4,Summer,3,58.0,
Aurora,IN,dearborn,2014-07-04,39.1,-85.0,2014,7,4,Summer,2,,
Portage,MI,kalamazoo,2014-07-04,42.2,-85.6,2014,7,4,Summer,2,65.0,65.333333
Omaha,NE,sarpy,2014-07-04,41.3,-95.9,2014,7,4,Summer,4,60.0,
cincinnati,OH,hamilton,2014-07-04,39.1,-84.5,2014,7,4,Summer,111,73.0,69.804167
Neshkoro,WI,marquette,2014-07-05,43.0,-89.3,2014,7,5,Summer,5,,
Columbus,OH,franklin,2014-07-05,40.1,-83.0,2014,7,5,Summer,27,49.0,
Grand Forks,ND,grandforks,2014-07-05,47.9,-97.1,2014,7,5,Summer,2,,
Amery,WI,polk,2014-07-05,45.4,-92.4,2014,7,5,Summer,30,,
Mechanicstown,OH,carroll,2014-07-05,40.6,-81.0,2014,7,5,Summer,1,,
Columbus,OH,delaware,2014-07-05,40.1,-83.0,2014,7,5,Summer,1,44.0,
Greenback,TN,loudon,2014-07-05,35.7,-84.2,2014,7,5,Summer,4,48.0,
Beaver City,NE,furnas,2014-07-05,40.1,-99.7,2014,7,5,Summer,1,,
norristown,PA,montgomery,2014-07-05,40.1,-75.3,2014,7,5,Summer,8,35.0,
Omaha,NE,sarpy,2014-07-05,41.3,-95.9,2014,7,5,Summer,4,58.0,
Belington,WV,barbour,2014-07-05,39.0,-80.0,2014,7,5,Summer,1,,
Allenton,WI,washington,2014-07-05,43.5,-88.4,2014,7,5,Summer,3,,
tunkhannock,PA,wyoming,2014-07-05,41.5,-76.0,2014,7,5,Summer,14,,
Buckland,OH,auglaize,2014-07-05,40.6,-84.1,2014,7,5,Summer,4,,
Henderson Harbor,NY,jefferson,2014-07-05,43.9,-76.1,2014,7,5,Summer,2,40.0,
Atchison,KS,atchison,2014-07-05,39.5,-95.1,2014,7,5,Summer,2,,
Dublin,OH,franklin,2014-07-05,40.1,-83.1,2014,7,5,Summer,1,49.0,
Poquoson,VA,poquosoncity,2014-07-05,37.1,-76.4,2014,7,5,Summer,2,,
Binghamton,NY,broome,2014-07-05,42.2,-75.9,2014,7,5,Summer,17,,
Omaha,NE,douglas,2014-07-05,41.3,-95.9,2014,7,5,Summer,19,56.0,74.304167
South New Berlin,NY,chenango,2014-07-05,42.5,-75.3,2014,7,5,Summer,7,,
Overland Park,KS,johnson,2014-07-05,39.0,-94.7,2014,7,5,Summer,24,37.0,
Newport Beach,CA,orange,2014-07-05,33.6,-117.9,2014,7,5,Summer,15,99.0,77.875
Lexington,MA,middlesex,2014-07-06,42.4,-71.2,2014,7,6,Summer,1,44.0,
Hillsboro,WV,pocahontas,2014-07-06,38.2,-80.3,2014,7,6,Summer,12,,
Clinton Township,MI,macomb,2014-07-06,42.6,-82.9,2014,7,6,Summer,2,71.0,72.875
Fountain,CO,elpaso,2014-07-06,38.6,-104.7,2014,7,6,Summer,1,67.0,
Cockeysville,MD,baltimore,2014-07-06,39.5,-76.6,2014,7,6,Summer,3,51.0,74.166667
sanford,FL,seminole,2014-07-06,28.8,-81.3,2014,7,6,Summer,4,25.0,
Rockland,ME,knox,2014-07-06,44.1,-69.1,2014,7,6,Summer,3,37.0,72.458333
Mer Rouge,LA,morehouse,2014-07-06,32.8,-91.7,2014,7,6,Summer,2,,
Islesboro,ME,waldo,2014-07-06,44.3,-68.9,2014,7,6,Summer,2,,
IPSWICH,MA,essex,2014-07-06,42.7,-70.8,2014,7,6,Summer,2,55.0,74.777778
Dallastown,PA,york,2014-07-06,39.9,-76.6,2014,7,6,Summer,2,46.0,
South Park,PA,allegheny,2014-07-06,40.3,-80.0,2014,7,6,Summer,2,76.0,68.9616664
Maytown,PA,lancaster,2014-07-06,40.1,-76.6,2014,7,6,Summer,1,59.0,
Northbrook,IL,cook,2014-07-06,42.1,-87.8,2014,7,6,Summer,1,69.0,
Galena,IL,jodaviess,2014-07-06,42.4,-90.4,2014,7,6,Summer,5,38.0,
NEWTON,NJ,sussex,2014-07-06,41.1,-74.8,2014,7,6,Summer,4,,
South New Berlin,NY,chenango,2014-07-06,42.5,-75.3,2014,7,6,Summer,7,,
RICHMONDVILLE,NY,schoharie,2014-07-06,42.6,-74.6,2014,7,6,Summer,2,,
Somerset,CA,eldorado,2014-07-06,38.6,-120.6,2014,7,6,Summer,4,143.0,
Mount Pleasant,MI,isabella,2014-07-06,43.6,-84.8,2014,7,6,Summer,3,,
Haslett,MI,ingham,2014-07-07,42.8,-84.4,2014,7,7,Summer,2,51.0,76.375
Canaan,NH,grafton,2014-07-07,43.7,-72.0,2014,7,7,Summer,2,56.0,70.166667
Brookeville,MD,montgomery,2014-07-07,39.2,-77.1,2014,7,7,Summer,3,55.0,79.125
norristown,PA,montgomery,2014-07-07,40.1,-75.3,2014,7,7,Summer,8,105.0,
Champaign,IL,champaign,2014-07-07,40.1,-88.2,2014,7,7,Summer,2,62.0,77.0
Reno,NV,washoe,2014-07-07,39.5,-119.8,2014,7,7,Summer,34,71.0,83.125
Iowa City,IA,johnson,2014-07-07,41.7,-91.5,2014,7,7,Summer,3,40.0,77.75
Lexington,MA,middlesex,2014-07-07,42.4,-71.2,2014,7,7,Summer,2,54.0,
Uniontown,KS,bourbon,2014-07-07,37.8,-95.0,2014,7,7,Summer,10,,
Atwater,MN,kandiyohi,2014-07-07,45.1,-94.8,2014,7,7,Summer,1,,
Chapel Hill,NC,orange,2014-07-07,35.9,-79.0,2014,7,7,Summer,4,,
greenbank,WA,island,2014-07-07,48.1,-122.6,2014,7,7,Summer,1,,
Shapleigh,ME,york,2014-07-07,43.6,-70.8,2014,7,7,Summer,3,54.0,
Greenville,WI,outagamie,2014-07-07,44.3,-88.6,2014,7,7,Summer,1,36.0,
Janesville,WI,rock,2014-07-07,42.7,-89.1,2014,7,7,Summer,1,36.0,
Ventura,CA,ventura,2014-07-07,34.3,-119.3,2014,7,7,Summer,6,77.0,73.32638883333333
Wellsboro,PA,tioga,2014-07-07,41.7,-77.4,2014,7,7,Summer,12,44.0,
Blairstown,NJ,warren,2014-07-07,41.0,-75.0,2014,7,7,Summer,3,74.0,76.208333
Lakeville,NY,livingston,2014-07-08,42.8,-77.7,2014,7,8,Summer,1,,
bellville,OH,richland,2014-07-08,40.6,-82.5,2014,7,8,Summer,2,,
Schaumburg,IL,cook,2014-07-08,42.1,-88.0,2014,7,8,Summer,8,55.0,
Franklin,WI,milwaukee,2014-07-08,42.9,-88.0,2014,7,8,Summer,1,37.0,72.48611133333334
Cedar Rapids,IA,linn,2014-07-08,42.0,-91.7,2014,7,8,Summer,24,35.0,73.208333
Minneapolis,MN,anoka,2014-07-08,45.0,-93.3,2014,7,8,Summer,24,32.0,
Lexington,GA,oglethorpe,2014-07-08,33.9,-83.1,2014,7,8,Summer,1,,
Lititz,PA,lancaster,2014-07-08,40.2,-76.3,2014,7,8,Summer,11,67.0,
Windsor,CO,weld,2014-07-08,40.5,-104.9,2014,7,8,Summer,6,50.0,70.208333
Yatesboro,PA,armstrong,2014-07-08,40.8,-79.3,2014,7,8,Summer,1,64.0,
Glenview,IL,cook,2014-07-08,42.1,-87.8,2014,7,8,Summer,2,55.0,
Shingle Springs,CA,eldorado,2014-07-08,38.6,-120.9,2014,7,8,Summer,4,154.0,
Bay Village,OH,cuyahoga,2014-07-08,41.5,-81.9,2014,7,8,Summer,2,41.0,73.029167
Newport News,VA,newportnewscity,2014-07-08,37.1,-76.5,2014,7,8,Summer,5,,
Sturgis,MI,saintjoseph,2014-07-08,41.8,-85.5,2014,7,8,Summer,4,,
Minneapolis,MN,hennepin,2014-07-08,45.0,-93.3,2014,7,8,Summer,62,28.0,
