City,State/Province,County,Date,Latitude,Longitude,year,month,day,season,Count
Sparta,NJ,SUSSEX,2014-08-23,41.0,-74.6,2014,8,23,Summer,1
Ocean grove,NJ,MONMOUTH,2014-08-23,40.2,-74.0,2014,8,23,Summer,2
Crawfordville,FL,WAKULLA,2014-08-23,30.2,-84.4,2014,8,23,Summer,3
Dresden,ME,LINCOLN,2014-08-23,44.1,-69.7,2014,8,23,Summer,1
Plano,TX,COLLIN,2014-08-23,33.1,-96.7,2014,8,23,Summer,3
San Antonio,TX,BEXAR,2014-08-23,29.5,-98.5,2014,8,23,Summer,32
Whiting,ME,WASHINGTON,2014-08-23,44.8,-67.3,2014,8,23,Summer,1
Plainfield,IN,HENDRICKS,2014-08-23,39.7,-86.4,2014,8,23,Summer,36
Grantham,NH,SULLIVAN,2014-08-23,43.5,-72.2,2014,8,23,Summer,1
Oak Park,MI,OAKLAND,2014-08-23,42.5,-83.2,2014,8,23,Summer,6
Clinton,CT,MIDDLESEX,2014-08-23,41.3,-72.5,2014,8,23,Summer,1
Chicago,IL,COOK,2014-08-23,41.9,-87.6,2014,8,23,Summer,116
Lancaster,PA,LANCASTER,2014-08-23,40.1,-76.3,2014,8,23,Summer,42
Islesboro,ME,WALDO,2014-08-23,44.3,-68.9,2014,8,23,Summer,1
East Marion,NY,SUFFOLK,2014-08-23,41.1,-72.3,2014,8,23,Summer,4
windermere,FL,ORANGE,2014-08-24,28.5,-81.6,2014,8,24,Summer,2
Hingham,MA,PLYMOUTH,2014-08-24,42.3,-70.9,2014,8,24,Summer,6
Myrtle Beach,SC,HORRY,2014-08-24,33.7,-78.9,2014,8,24,Summer,5
Ashburn,VA,LOUDOUN,2014-08-24,39.0,-77.5,2014,8,24,Summer,6
Minneapolis,MN,ANOKA,2014-08-24,45.0,-93.3,2014,8,24,Summer,264
Northville,MI,WAYNE,2014-08-24,42.4,-83.5,2014,8,24,Summer,3
Grand Isle,VT,GRAND ISLE,2014-08-24,44.7,-73.3,2014,8,24,Summer,4
Minneapolis,MN,HENNEPIN,2014-08-24,45.0,-93.3,2014,8,24,Summer,682
Lancaster,PA,LANCASTER,2014-08-24,40.1,-76.3,2014,8,24,Summer,63
Mechanicsburg,PA,CUMBERLAND,2014-08-24,40.2,-77.0,2014,8,24,Summer,26
Granville,NY,WASHINGTON,2014-08-24,43.3,-73.3,2014,8,24,Summer,6
Albuquerque,NM,BERNALILLO,2014-08-24,35.1,-106.6,2014,8,24,Summer,15
Myrtle Beach,SC,HORRY,2014-08-24,33.8,-78.8,2014,8,24,Summer,5
Tollhouse,CA,FRESNO,2014-08-24,37.0,-119.4,2014,8,24,Summer,3
Greeneville,TN,GREENE,2014-08-24,36.1,-82.8,2014,8,24,Summer,4
Manistee,MI,MANISTEE,2014-08-24,44.2,-86.2,2014,8,24,Summer,4
South Hero,VT,GRAND ISLE,2014-08-24,44.6,-73.3,2014,8,24,Summer,5
Vernon Hills,IL,LAKE,2014-08-24,42.2,-88.0,2014,8,24,Summer,2
Edwardsville,IL,MADISON,2014-08-24,38.8,-90.0,2014,8,24,Summer,4
Morristown,TN,HAMBLEN,2014-08-24,36.2,-83.3,2014,8,24,Summer,1
Newburgh,IN,WARRICK,2014-08-24,38.0,-87.4,2014,8,24,Summer,8
FAIRVIEW,OK,MAJOR,2014-08-24,36.3,-98.6,2014,8,24,Summer,2
Morristown,NJ,MORRIS,2014-08-24,40.8,-74.5,2014,8,24,Summer,2
Forest Park,IL,COOK,2014-08-24,41.9,-87.8,2014,8,24,Summer,1
Johnsburg,NY,WARREN,2014-08-24,43.6,-74.1,2014,8,24,Summer,2
Montello,WI,MARQUETTE,2014-08-24,43.8,-89.3,2014,8,24,Summer,1
Mer Rouge,LA,MOREHOUSE,2014-08-24,32.8,-91.7,2014,8,24,Summer,2
Kenosha,WI,KENOSHA,2014-08-24,42.6,-87.8,2014,8,24,Summer,1
Cerrillos,NM,SANTA FE,2014-08-24,35.4,-106.1,2014,8,24,Summer,4
Centerville,GA,HOUSTON,2014-08-24,32.6,-83.7,2014,8,24,Summer,1
clarksville,TN,MONTGOMERY,2014-08-24,36.5,-87.3,2014,8,24,Summer,36
carlsbad,CA,SAN DIEGO,2014-08-24,33.2,-117.3,2014,8,24,Summer,9
Lynchburg,VA,LYNCHBURG CITY,2014-08-24,37.3,-79.2,2014,8,24,Summer,8
Springfield,MO,GREENE,2014-08-25,37.2,-93.3,2014,8,25,Summer,12
minneapolis,MN,HENNEPIN,2014-08-25,44.9,-93.3,2014,8,25,Summer,527
Tarpon Springs,FL,PINELLAS,2014-08-25,28.1,-82.7,2014,8,25,Summer,54
Chicago,IL,COOK,2014-08-25,41.9,-87.6,2014,8,25,Summer,58
Terre Haute,IN,VIGO,2014-08-25,39.4,-87.4,2014,8,25,Summer,129
windermere,FL,ORANGE,2014-08-25,28.5,-81.6,2014,8,25,Summer,1
Boonsboro,MD,WASHINGTON,2014-08-25,39.5,-77.7,2014,8,25,Summer,2
Marshall,VA,FAUQUIER,2014-08-25,38.8,-77.9,2014,8,25,Summer,1
Great Bend,KS,BARTON,2014-08-25,38.4,-98.8,2014,8,25,Summer,6
Fayetteville,WV,FAYETTE,2014-08-25,38.0,-81.0,2014,8,25,Summer,6
Wyoming,MI,KENT,2014-08-25,42.9,-85.7,2014,8,25,Summer,2
Havre de Grace,MD,HARFORD,2014-08-25,39.6,-76.1,2014,8,25,Summer,2
Trempealeau,WI,TREMPEALEAU,2014-08-25,44.0,-91.4,2014,8,25,Summer,1
Newburgh,IN,WARRICK,2014-08-25,38.0,-87.4,2014,8,25,Summer,8
Quechee,VT,WINDSOR,2014-08-25,43.6,-72.4,2014,8,25,Summer,1
West Bend,WI,WASHINGTON,2014-08-25,43.4,-88.2,2014,8,25,Summer,3
Wentworth,NH,GRAFTON,2014-08-25,43.9,-71.9,2014,8,25,Summer,1
minneapolis,MN,ANOKA,2014-08-25,44.9,-93.3,2014,8,25,Summer,204
Waukee,IA,DALLAS,2014-08-25,41.6,-93.9,2014,8,25,Summer,4
East Marion,NY,SUFFOLK,2014-08-25,41.1,-72.3,2014,8,25,Summer,8
Yankton,SD,YANKTON,2014-08-25,42.9,-97.5,2014,8,25,Summer,1
Cameron,TX,MILAM,2014-08-25,30.8,-97.0,2014,8,25,Summer,6
Versailles,KY,WOODFORD,2014-08-25,38.0,-84.7,2014,8,25,Summer,6
Upper Sandusky,OH,WYANDOT,2014-08-25,40.8,-83.3,2014,8,25,Summer,2
Fremont,NE,DODGE,2014-08-26,41.5,-96.5,2014,8,26,Summer,6
Thorndale,PA,CHESTER,2014-08-26,40.0,-75.8,2014,8,26,Summer,2
Greenwood,IN,JOHNSON,2014-08-26,39.6,-86.2,2014,8,26,Summer,3
Carbondale,IL,JACKSON,2014-08-26,37.7,-89.2,2014,8,26,Summer,9
Metairie,LA,JEFFERSON,2014-08-26,30.0,-90.2,2014,8,26,Summer,4
Minneapolis,MN,HENNEPIN,2014-08-26,45.0,-93.3,2014,8,26,Summer,93
minneapolis,MN,HENNEPIN,2014-08-26,44.9,-93.3,2014,8,26,Summer,620
Minneapolis,MN,ANOKA,2014-08-26,45.0,-93.3,2014,8,26,Summer,36
Saint Martinville,LA,SAINT MARTIN,2014-08-26,30.1,-91.8,2014,8,26,Summer,3
Carlisle,KY,NICHOLAS,2014-08-26,38.3,-84.0,2014,8,26,Summer,2
Minnetonka,MN,HENNEPIN,2014-08-26,44.9,-93.5,2014,8,26,Summer,60
minneapolis,MN,ANOKA,2014-08-26,44.9,-93.3,2014,8,26,Summer,240
Gause,TX,MILAM,2014-08-26,30.8,-96.7,2014,8,26,Summer,1
Harpursville,NY,BROOME,2014-08-26,42.2,-75.7,2014,8,26,Summer,5
Harrisville,MI,ALCONA,2014-08-26,44.6,-83.4,2014,8,26,Summer,16
Trumbull,CT,FAIRFIELD,2014-08-26,41.3,-73.2,2014,8,26,Summer,1
Bentonville,AR,BENTON,2014-08-26,36.3,-94.3,2014,8,26,Summer,2
Marshall,MN,LYON,2014-08-26,44.5,-95.7,2014,8,26,Summer,12
Newnan,GA,COWETA,2014-08-26,33.4,-84.9,2014,8,26,Summer,3
windermere,FL,ORANGE,2014-08-26,28.5,-81.6,2014,8,26,Summer,2
Peoria,IL,PEORIA,2014-08-26,40.7,-89.6,2014,8,26,Summer,56
Pacific,MO,FRANKLIN,2014-08-26,38.5,-90.7,2014,8,26,Summer,9
Allendale,NJ,BERGEN,2014-08-26,41.0,-74.1,2014,8,26,Summer,1
Decatur,GA,DEKALB,2014-08-26,33.8,-84.3,2014,8,26,Summer,18
Lakeville,MN,DAKOTA,2014-08-26,44.6,-93.2,2014,8,26,Summer,3
Columbia,VA,GOOCHLAND,2014-08-26,37.7,-78.2,2014,8,26,Summer,1
Tully,NY,ONONDAGA,2014-08-26,42.8,-76.1,2014,8,26,Summer,3
Austin,TX,TRAVIS,2014-08-26,30.2,-97.7,2014,8,26,Summer,43
Columbus,OH,FRANKLIN,2014-08-26,40.1,-83.0,2014,8,26,Summer,27
Austin,TX,WILLIAMSON,2014-08-26,30.2,-97.7,2014,8,26,Summer,3
Kirksville,MO,ADAIR,2014-08-26,40.2,-92.6,2014,8,26,Summer,12
Columbus,OH,DELAWARE,2014-08-26,40.1,-83.0,2014,8,26,Summer,1
Knox,PA,CLARION,2014-08-26,41.2,-79.5,2014,8,26,Summer,1
Springfield,MO,GREENE,2014-08-26,37.2,-93.3,2014,8,26,Summer,18
Oxford,MI,OAKLAND,2014-08-26,42.8,-83.2,2014,8,26,Summer,2
Derwood,MD,MONTGOMERY,2014-08-26,39.1,-77.1,2014,8,26,Summer,4
Sedalia,MO,PETTIS,2014-08-26,38.7,-93.3,2014,8,26,Summer,15
Newburgh,IN,WARRICK,2014-08-26,38.0,-87.4,2014,8,26,Summer,4
Chicago,IL,COOK,2014-08-26,41.9,-87.6,2014,8,26,Summer,406
Stevens Point,WI,PORTAGE,2014-08-26,44.5,-89.6,2014,8,26,Summer,110
Austin,TX,HAYS,2014-08-26,30.2,-97.7,2014,8,26,Summer,1
KANSAS CITY,MO,PLATTE,2014-08-26,39.1,-94.6,2014,8,26,Summer,120
KANSAS CITY,MO,JACKSON,2014-08-26,39.1,-94.6,2014,8,26,Summer,156
KANSAS CITY,MO,CLAY,2014-08-26,39.1,-94.6,2014,8,26,Summer,252
Seymour,CT,NEW HAVEN,2014-08-26,41.4,-73.1,2014,8,26,Summer,1
Orford,NH,GRAFTON,2014-08-26,43.9,-72.1,2014,8,26,Summer,1
Carrollton,GA,CARROLL,2014-08-26,33.5,-85.0,2014,8,26,Summer,6
Kirksville,MO,ADAIR,2014-08-27,40.2,-92.6,2014,8,27,Summer,12
Jordan,MN,SCOTT,2014-08-27,44.7,-93.6,2014,8,27,Summer,3
Asheville,NC,BUNCOMBE,2014-08-27,35.6,-82.6,2014,8,27,Summer,18
Round Lake,NY,SARATOGA,2014-08-27,42.9,-73.8,2014,8,27,Summer,3
Milwaukee,WI,MILWAUKEE,2014-08-27,43.1,-87.9,2014,8,27,Summer,174
columbia,MS,MARION,2014-08-27,31.2,-89.8,2014,8,27,Summer,3
Willow,NY,ULSTER,2014-08-27,42.1,-74.2,2014,8,27,Summer,2
cedar rapids,IA,LINN,2014-08-27,42.0,-91.7,2014,8,27,Summer,16
Poughquag,NY,DUTCHESS,2014-08-27,41.6,-73.7,2014,8,27,Summer,1
Rochester,NY,MONROE,2014-08-27,43.2,-77.6,2014,8,27,Summer,23
Kress,TX,SWISHER,2014-08-27,34.4,-101.7,2014,8,27,Summer,1
Dallas,TX,COLLIN,2014-08-27,32.8,-96.8,2014,8,27,Summer,20
Westerville,OH,DELAWARE,2014-08-27,40.1,-82.9,2014,8,27,Summer,1
Dallas,TX,DALLAS,2014-08-27,32.8,-96.8,2014,8,27,Summer,230
woodridge,IL,DUPAGE,2014-08-27,41.8,-88.0,2014,8,27,Summer,2
Alexandria,VA,ALEXANDRIA CITY,2014-08-27,38.8,-77.1,2014,8,27,Summer,11
Brazil,IN,CLAY,2014-08-27,39.5,-87.1,2014,8,27,Summer,18
Boonsboro,MD,WASHINGTON,2014-08-27,39.5,-77.7,2014,8,27,Summer,2
Land O Lakes,WI,VILAS,2014-08-27,46.2,-89.4,2014,8,27,Summer,8
Stratford,CT,FAIRFIELD,2014-08-27,41.2,-73.1,2014,8,27,Summer,1
Westerville,OH,FRANKLIN,2014-08-27,40.1,-82.9,2014,8,27,Summer,1
Lewiston,ID,NEZ PERCE,2014-08-27,46.2,-116.9,2014,8,27,Summer,1
Overland Park,KS,JOHNSON,2014-08-27,39.0,-94.7,2014,8,27,Summer,36
Minneapolis,MN,HENNEPIN,2014-08-27,45.0,-93.3,2014,8,27,Summer,620
minneapolis,MN,HENNEPIN,2014-08-27,44.9,-93.3,2014,8,27,Summer,1488
Gulf Breeze,FL,SANTA ROSA,2014-08-27,30.4,-87.1,2014,8,27,Summer,3
Minneapolis,MN,ANOKA,2014-08-27,45.0,-93.3,2014,8,27,Summer,240
Allenton,WI,WASHINGTON,2014-08-27,43.5,-88.4,2014,8,27,Summer,1
minneapolis,MN,ANOKA,2014-08-27,44.9,-93.3,2014,8,27,Summer,576
Alexandria,VA,FAIRFAX,2014-08-27,38.8,-77.1,2014,8,27,Summer,10
Monticello,AR,DREW,2014-08-27,33.6,-91.8,2014,8,27,Summer,11
Duluth,MN,SAINT LOUIS,2014-08-27,47.1,-91.9,2014,8,27,Summer,14
Johnson City,TN,WASHINGTON,2014-08-27,36.3,-82.3,2014,8,27,Summer,3
Forest Park,GA,CLAYTON,2014-08-27,33.6,-84.4,2014,8,27,Summer,6
Fincastle,VA,BOTETOURT,2014-08-27,37.5,-79.9,2014,8,27,Summer,1
Irvine,KY,ESTILL,2014-08-27,37.7,-84.0,2014,8,27,Summer,14
Center Harbor,NH,BELKNAP,2014-08-27,43.7,-71.5,2014,8,27,Summer,12
Scranton,PA,LACKAWANNA,2014-08-27,41.4,-75.7,2014,8,27,Summer,8
Pleasanton,CA,ALAMEDA,2014-08-27,37.6,-121.9,2014,8,27,Summer,1
Myrtle Beach,SC,HORRY,2014-08-27,33.7,-78.9,2014,8,27,Summer,75
Manistee,MI,MANISTEE,2014-08-27,44.2,-86.2,2014,8,27,Summer,34
mequon,WI,OZAUKEE,2014-08-27,43.2,-88.0,2014,8,27,Summer,2
Islesboro,ME,WALDO,2014-08-27,44.3,-68.9,2014,8,27,Summer,3
Naples,FL,COLLIER,2014-08-27,26.1,-81.8,2014,8,27,Summer,20
Viking,MN,MARSHALL,2014-08-27,48.2,-96.5,2014,8,27,Summer,6
Chicago,IL,COOK,2014-08-27,41.9,-87.6,2014,8,27,Summer,116
Hackensack,NJ,BERGEN,2014-08-28,40.9,-74.0,2014,8,28,Summer,2
Vale,NC,LINCOLN,2014-08-28,35.5,-81.4,2014,8,28,Summer,1
Harrodsburg,KY,MERCER,2014-08-28,37.8,-84.9,2014,8,28,Summer,12
Columbus,OH,FRANKLIN,2014-08-28,40.1,-83.0,2014,8,28,Summer,54
Gloversville,NY,FULTON,2014-08-28,43.1,-74.4,2014,8,28,Summer,5
Stratford,CT,FAIRFIELD,2014-08-28,41.2,-73.1,2014,8,28,Summer,1
San Pedro,CA,LOS ANGELES,2014-08-28,33.7,-118.3,2014,8,28,Summer,4
Delmar,DE,SUSSEX,2014-08-28,38.5,-75.6,2014,8,28,Summer,1
Keuka Park,NY,YATES,2014-08-28,42.6,-77.1,2014,8,28,Summer,2
Morristown,TN,HAMBLEN,2014-08-28,36.2,-83.3,2014,8,28,Summer,1
Havre de Grace,MD,HARFORD,2014-08-28,39.6,-76.1,2014,8,28,Summer,2
salt lake city,UT,SALT LAKE,2014-08-28,40.8,-111.9,2014,8,28,Summer,40
Bloomington,IN,MONROE,2014-08-28,39.1,-86.5,2014,8,28,Summer,12
Collinsville,OK,TULSA,2014-08-28,36.4,-95.9,2014,8,28,Summer,4
Raleigh,NC,WAKE,2014-08-28,35.8,-78.6,2014,8,28,Summer,192
Springfield,MO,GREENE,2014-08-28,37.2,-93.3,2014,8,28,Summer,6
Thorndale,PA,CHESTER,2014-08-28,40.0,-75.8,2014,8,28,Summer,2
Havertown,PA,DELAWARE,2014-08-28,40.0,-75.3,2014,8,28,Summer,3
New Hampton,NY,ORANGE,2014-08-28,41.3,-74.5,2014,8,28,Summer,1
Webster,NY,MONROE,2014-08-28,43.2,-77.4,2014,8,28,Summer,1
Columbus,OH,DELAWARE,2014-08-28,40.1,-83.0,2014,8,28,Summer,2
Philadelphia,PA,DELAWARE,2014-08-28,40.1,-75.0,2014,8,28,Summer,3
bolton landing,NY,WARREN,2014-08-28,43.6,-73.7,2014,8,28,Summer,16
Vinalhaven,ME,KNOX,2014-08-28,43.9,-68.7,2014,8,28,Summer,1
Chicago,IL,COOK,2014-08-28,41.9,-87.6,2014,8,28,Summer,116
Ellsworth,ME,HANCOCK,2014-08-28,44.7,-68.4,2014,8,28,Summer,10
Cadiz,KY,TRIGG,2014-08-28,36.8,-87.9,2014,8,28,Summer,28
Ontario,NY,WAYNE,2014-08-28,43.2,-77.3,2014,8,28,Summer,6
king george,VA,KING GEORGE,2014-08-28,38.3,-77.1,2014,8,28,Summer,3
Edwardsville,IL,MADISON,2014-08-28,38.8,-90.0,2014,8,28,Summer,4
Franklin,NC,MACON,2014-08-28,35.2,-83.4,2014,8,28,Summer,14
Beltsville,MD,PRINCE GEORGES,2014-08-28,39.0,-76.9,2014,8,28,Summer,2
Whitinsville,MA,WORCESTER,2014-08-28,42.1,-71.7,2014,8,28,Summer,1
Cary,NC,WAKE,2014-08-28,35.8,-78.8,2014,8,28,Summer,1
madison,CT,NEW HAVEN,2014-08-28,41.3,-72.6,2014,8,28,Summer,2
West Tisbury,MA,DUKES,2014-08-28,41.4,-70.7,2014,8,28,Summer,2
Remer,MN,CASS,2014-08-28,47.1,-93.9,2014,8,28,Summer,12
Danville,KY,BOYLE,2014-08-28,37.6,-84.8,2014,8,28,Summer,1
Philadelphia,PA,PHILADELPHIA,2014-08-28,40.1,-75.0,2014,8,28,Summer,48
Washington,IL,TAZEWELL,2014-08-28,40.7,-89.4,2014,8,28,Summer,2
Columbia,NC,TYRRELL,2014-08-28,35.8,-76.2,2014,8,28,Summer,4
windermere,FL,ORANGE,2014-08-28,28.5,-81.6,2014,8,28,Summer,2
Land O Lakes,WI,VILAS,2014-08-28,46.2,-89.4,2014,8,28,Summer,3
Raleigh,NC,WAKE,2014-08-29,35.8,-78.6,2014,8,29,Summer,24
Yonkers,NY,WESTCHESTER,2014-08-29,40.9,-73.9,2014,8,29,Summer,2
Canaan,NH,GRAFTON,2014-08-29,43.7,-72.0,2014,8,29,Summer,2
Avon,OH,LORAIN,2014-08-29,41.4,-82.0,2014,8,29,Summer,1
Hackensack,NJ,BERGEN,2014-08-29,40.9,-74.0,2014,8,29,Summer,4
Memphis,TN,SHELBY,2014-08-29,35.0,-89.9,2014,8,29,Summer,21
windermere,FL,ORANGE,2014-08-29,28.5,-81.6,2014,8,29,Summer,3
Lancaster,PA,LANCASTER,2014-08-29,40.1,-76.3,2014,8,29,Summer,21
Fort Wayne,IN,ALLEN,2014-08-29,41.1,-85.2,2014,8,29,Summer,33
mequon,WI,OZAUKEE,2014-08-29,43.2,-88.0,2014,8,29,Summer,6
Homeworth,OH,COLUMBIANA,2014-08-29,40.9,-81.1,2014,8,29,Summer,2
Springfield,MO,GREENE,2014-08-29,37.2,-93.3,2014,8,29,Summer,6
Lincoln,MA,MIDDLESEX,2014-08-29,42.4,-71.3,2014,8,29,Summer,4
Missouri City,TX,FORT BEND,2014-08-29,29.5,-95.5,2014,8,29,Summer,3
Boyce,VA,CLARKE,2014-08-29,39.1,-78.0,2014,8,29,Summer,4
Citrus Heights,CA,SACRAMENTO,2014-08-29,38.7,-121.3,2014,8,29,Summer,2
Newburgh,IN,WARRICK,2014-08-29,38.0,-87.4,2014,8,29,Summer,4
Thorndale,PA,CHESTER,2014-08-29,40.0,-75.8,2014,8,29,Summer,2
Havre de Grace,MD,HARFORD,2014-08-29,39.6,-76.1,2014,8,29,Summer,2
Philadelphia,PA,DELAWARE,2014-08-29,40.1,-75.0,2014,8,29,Summer,6
Keysville,VA,CHARLOTTE,2014-08-29,37.0,-78.5,2014,8,29,Summer,1
Round Lake,NY,SARATOGA,2014-08-29,42.9,-73.8,2014,8,29,Summer,3
Saint Augustine,FL,SAINT JOHNS,2014-08-29,29.8,-81.3,2014,8,29,Summer,7
Philadelphia,PA,PHILADELPHIA,2014-08-29,40.1,-75.0,2014,8,29,Summer,96
Long Beach,CA,LOS ANGELES,2014-08-29,33.8,-118.2,2014,8,29,Summer,20
Littleton,MA,MIDDLESEX,2014-08-29,42.5,-71.5,2014,8,29,Summer,2
Dover,DE,KENT,2014-08-29,39.2,-75.6,2014,8,29,Summer,2
Reston,VA,FAIRFAX,2014-08-29,39.0,-77.3,2014,8,29,Summer,8
Siasconset,MA,NANTUCKET,2014-08-29,41.3,-70.0,2014,8,29,Summer,3
Johnson City,NY,BROOME,2014-08-29,42.2,-76.0,2014,8,29,Summer,3
Chicago,IL,COOK,2014-08-29,41.9,-87.6,2014,8,29,Summer,174
Evansville,IN,VANDERBURGH,2014-08-29,38.0,-87.6,2014,8,29,Summer,12
Danville,IL,VERMILION,2014-08-30,40.1,-87.6,2014,8,30,Summer,3
Woodstock,NY,ULSTER,2014-08-30,42.1,-74.1,2014,8,30,Summer,1
Minneapolis,MN,ANOKA,2014-08-30,45.0,-93.3,2014,8,30,Summer,240
Newburgh,IN,WARRICK,2014-08-30,38.0,-87.4,2014,8,30,Summer,4
paris,KY,BOURBON,2014-08-30,38.2,-84.2,2014,8,30,Summer,10
Thorndale,PA,CHESTER,2014-08-30,40.0,-75.8,2014,8,30,Summer,2
Minneapolis,MN,HENNEPIN,2014-08-30,45.0,-93.3,2014,8,30,Summer,620
Bass harbor,ME,HANCOCK,2014-08-30,44.2,-68.4,2014,8,30,Summer,1
Jordan,MN,SCOTT,2014-08-30,44.7,-93.6,2014,8,30,Summer,3
Fort Drum,NY,JEFFERSON,2014-08-30,44.0,-75.7,2014,8,30,Summer,3
Stafford,VA,STAFFORD,2014-08-30,38.5,-77.4,2014,8,30,Summer,1
Cameron,TX,MILAM,2014-08-30,30.8,-97.0,2014,8,30,Summer,6
Cincinnati,OH,HAMILTON,2014-08-30,39.1,-84.5,2014,8,30,Summer,111
OCEAN VIEW,NJ,CAPE MAY,2014-08-30,39.2,-74.7,2014,8,30,Summer,3
Belen,NM,VALENCIA,2014-08-30,34.6,-106.7,2014,8,30,Summer,28
Sea Isle City,NJ,CAPE MAY,2014-08-30,39.2,-74.7,2014,8,30,Summer,3
Saint Marys,KS,POTTAWATOMIE,2014-08-30,39.2,-96.1,2014,8,30,Summer,2
Seaford,VA,YORK,2014-08-30,37.2,-76.4,2014,8,30,Summer,1
Waldoboro,ME,LINCOLN,2014-08-30,44.1,-69.4,2014,8,30,Summer,1
Stanardsville,VA,GREENE,2014-08-30,38.3,-78.5,2014,8,30,Summer,1
Fort Smith,AR,SEBASTIAN,2014-08-30,35.4,-94.4,2014,8,30,Summer,4
Fort Wayne,IN,ALLEN,2014-08-30,41.1,-85.2,2014,8,30,Summer,11
MILFORD,MI,OAKLAND,2014-08-30,42.6,-83.6,2014,8,30,Summer,16
Cincinnati,OH,CLERMONT,2014-08-30,39.1,-84.5,2014,8,30,Summer,3
Riverton,NJ,BURLINGTON,2014-08-30,40.0,-75.0,2014,8,30,Summer,3
Los Angeles,CA,LOS ANGELES,2014-08-30,34.0,-118.2,2014,8,30,Summer,95
Columbus,OH,DELAWARE,2014-08-30,40.1,-83.0,2014,8,30,Summer,1
Hancock,NH,HILLSBOROUGH,2014-08-30,43.0,-72.0,2014,8,30,Summer,4
Stratford,CT,FAIRFIELD,2014-08-30,41.2,-73.1,2014,8,30,Summer,1
Paducah,TX,COTTLE,2014-08-30,34.1,-100.3,2014,8,30,Summer,3
melrose,NY,RENSSELAER,2014-08-30,42.9,-73.6,2014,8,30,Summer,1
Spofford,NH,CHESHIRE,2014-08-30,42.9,-72.4,2014,8,30,Summer,2
Whitesburg,GA,CARROLL,2014-08-30,33.5,-84.9,2014,8,30,Summer,58
Trabuco Canyon,CA,ORANGE,2014-08-30,33.6,-117.6,2014,8,30,Summer,40
Newport News,VA,NEWPORT NEWS CITY,2014-08-30,37.1,-76.5,2014,8,30,Summer,5
Columbus,OH,FRANKLIN,2014-08-30,40.1,-83.0,2014,8,30,Summer,27
Fremont,NE,DODGE,2014-08-30,41.5,-96.5,2014,8,30,Summer,2
Round Lake,NY,SARATOGA,2014-08-30,42.9,-73.8,2014,8,30,Summer,3
Milwaukee,WI,MILWAUKEE,2014-08-30,43.0,-87.9,2014,8,30,Summer,174
Poultney,VT,RUTLAND,2014-08-30,43.5,-73.2,2014,8,30,Summer,5
Springfield,MO,GREENE,2014-08-30,37.2,-93.3,2014,8,30,Summer,18
libertyville,IL,LAKE,2014-08-30,42.3,-87.9,2014,8,30,Summer,3
Palenville,NY,GREENE,2014-08-30,42.2,-74.0,2014,8,30,Summer,1
Concord,MA,MIDDLESEX,2014-08-30,42.5,-71.4,2014,8,30,Summer,3
Kirksville,MO,ADAIR,2014-08-30,40.2,-92.6,2014,8,30,Summer,6
Florissant,MO,SAINT LOUIS,2014-08-30,38.8,-90.3,2014,8,30,Summer,18
Raleigh,NC,WAKE,2014-08-30,35.8,-78.6,2014,8,30,Summer,120
Georgetown,OH,BROWN,2014-08-30,38.9,-83.9,2014,8,30,Summer,8
Newport,NY,HERKIMER,2014-08-30,43.2,-75.0,2014,8,30,Summer,2
Stratford,CT,FAIRFIELD,2014-08-31,41.2,-73.1,2014,8,31,Summer,2
Lansing,IL,COOK,2014-08-31,41.6,-87.5,2014,8,31,Summer,3
Land O Lakes,WI,VILAS,2014-08-31,46.2,-89.4,2014,8,31,Summer,10
Harrisville,MI,ALCONA,2014-08-31,44.6,-83.4,2014,8,31,Summer,19
Jefferson,TX,MARION,2014-08-31,32.8,-94.3,2014,8,31,Summer,4
Scottsdale,AZ,MARICOPA,2014-08-31,33.5,-111.9,2014,8,31,Summer,1
Warren,NJ,SOMERSET,2014-08-31,40.7,-74.5,2014,8,31,Summer,1
Schroon Lake,NY,ESSEX,2014-08-31,43.8,-73.8,2014,8,31,Summer,10
Black River,NY,JEFFERSON,2014-08-31,44.0,-75.8,2014,8,31,Summer,1
Rochester,NY,MONROE,2014-08-31,43.2,-77.6,2014,8,31,Summer,23
Savage,MN,SCOTT,2014-08-31,44.8,-93.4,2014,8,31,Summer,4
Lunenburg,MA,WORCESTER,2014-08-31,42.6,-71.7,2014,8,31,Summer,1
Louisville,KY,JEFFERSON,2014-08-31,38.3,-85.8,2014,8,31,Summer,124
Memphis,TN,SHELBY,2014-08-31,35.0,-89.9,2014,8,31,Summer,63
Middlebury,VT,ADDISON,2014-08-31,44.0,-73.2,2014,8,31,Summer,5
Alpena,MI,ALPENA,2014-08-31,45.1,-83.5,2014,8,31,Summer,5
Atchison,KS,ATCHISON,2014-08-31,39.5,-95.1,2014,8,31,Summer,2
Minneapolis,MN,ANOKA,2014-08-31,45.0,-93.4,2014,8,31,Summer,240
Millstadt,IL,SAINT CLAIR,2014-08-31,38.4,-90.1,2014,8,31,Summer,2
Independence,WI,TREMPEALEAU,2014-08-31,44.4,-91.5,2014,8,31,Summer,6
Lawrenceville,GA,GWINNETT,2014-08-31,34.0,-84.0,2014,8,31,Summer,1
lincoln university,PA,CHESTER,2014-08-31,39.8,-75.9,2014,8,31,Summer,15
Georgetown,OH,BROWN,2014-08-31,38.9,-83.9,2014,8,31,Summer,8
