City,State/Province,County,Date,Latitude,Longitude,year,month,day,season,Count,AQI
Half Moon Bay,CA,san mateo,2015-02-10,37.5,-122.4,2015,2,10,Winter,2,26.0
Houston,TX,harris,2015-02-10,29.8,-95.4,2015,2,10,Winter,86,64.0
Houston,TX,fort bend,2015-02-10,29.8,-95.4,2015,2,10,Winter,2,
Houston,TX,harris,2015-02-11,29.8,-95.4,2015,2,11,Winter,43,72.0
Houston,TX,fort bend,2015-02-11,29.8,-95.4,2015,2,11,Winter,1,
safety harbor,FL,pinellas,2015-02-11,28.0,-82.7,2015,2,11,Winter,1,51.0
Bryan,TX,brazos,2015-02-12,30.6,-96.4,2015,2,12,Winter,8,
Palm Bay,FL,brevard,2015-02-12,28.0,-80.6,2015,2,12,Winter,4,50.0
Saint Petersburg,FL,pinellas,2015-02-12,27.8,-82.6,2015,2,12,Winter,26,52.0
Mount Dora,FL,lake,2015-02-13,28.8,-81.6,2015,2,13,Winter,1,44.0
Houston,TX,harris,2015-02-13,29.8,-95.4,2015,2,13,Winter,43,65.0
Orlando,FL,brevard,2015-02-13,28.5,-81.4,2015,2,13,Winter,3,55.0
Houston,TX,fort bend,2015-02-13,29.8,-95.4,2015,2,13,Winter,1,
Orlando,FL,orange,2015-02-13,28.5,-81.4,2015,2,13,Winter,23,56.0
Los Fresnos,TX,cameron,2015-02-14,26.1,-97.5,2015,2,14,Winter,6,58.0
Las Vegas,NV,clark,2015-02-14,36.1,-115.3,2015,2,14,Winter,26,59.0
Fort Lauderdale,FL,broward,2015-02-15,26.1,-80.1,2015,2,15,Winter,34,58.0
Chandler,AZ,maricopa,2015-02-15,33.3,-111.9,2015,2,15,Winter,2,56.0
Fremont,CA,alameda,2015-02-15,37.5,-122.0,2015,2,15,Winter,1,59.0
Loxahatchee,FL,palm beach,2015-02-15,26.8,-80.4,2015,2,15,Winter,6,64.0
Key Largo,FL,monroe,2015-02-16,25.2,-80.4,2015,2,16,Winter,4,
Palm Bay,FL,brevard,2015-02-16,28.0,-80.6,2015,2,16,Winter,4,44.0
corpus christi,TX,nueces,2015-02-18,27.8,-97.4,2015,2,18,Winter,5,40.0
Houston,TX,fort bend,2015-02-20,29.8,-95.4,2015,2,20,Winter,1,
Houston,TX,harris,2015-02-20,29.8,-95.4,2015,2,20,Winter,43,60.0
New Orleans,LA,orleans,2015-02-21,30.0,-90.1,2015,2,21,Winter,24,40.0
New Orleans,LA,jefferson,2015-02-21,30.0,-90.1,2015,2,21,Winter,6,53.0
Townsend,GA,mcintosh,2015-02-22,31.6,-81.4,2015,2,22,Winter,7,
Palm Bay,FL,brevard,2015-02-22,28.0,-80.6,2015,2,22,Winter,4,37.0
San Antonio,TX,comal,2015-02-22,29.5,-98.5,2015,2,22,Winter,3,
San Antonio,TX,bexar,2015-02-22,29.5,-98.5,2015,2,22,Winter,32,56.0
Longwood,FL,seminole,2015-02-24,28.7,-81.3,2015,2,24,Winter,3,22.0
The Villages,FL,sumter,2015-03-01,28.9,-82.0,2015,3,1,Spring,2,
Palm Bay,FL,brevard,2015-03-01,28.0,-80.6,2015,3,1,Spring,4,35.0
Panama City Beach,FL,bay,2015-03-02,30.2,-85.8,2015,3,2,Spring,10,30.0
Longwood,FL,seminole,2015-03-02,28.7,-81.3,2015,3,2,Spring,3,25.0
Loxahatchee,FL,palm beach,2015-03-03,26.8,-80.4,2015,3,3,Spring,6,28.0
Melbourne,FL,brevard,2015-03-04,28.1,-80.6,2015,3,4,Spring,11,31.0
Christiansted,VI,saint croix,2015-03-04,17.8,-64.8,2015,3,4,Spring,2,
Holmes Beach,FL,manatee,2015-03-06,27.5,-82.7,2015,3,6,Spring,3,27.0
San Diego,CA,san diego,2015-03-08,32.7,-117.2,2015,3,8,Spring,20,71.0
Tallahassee,FL,leon,2015-03-09,30.5,-84.3,2015,3,9,Spring,12,68.0
Marco Island,FL,collier,2015-03-15,25.9,-81.7,2015,3,15,Spring,1,25.0
Toms River,NJ,ocean,2015-05-02,40.0,-74.2,2015,5,2,Spring,8,44.0
Burlington,IA,des moines,2015-05-04,40.9,-91.1,2015,5,4,Spring,2,
Houston,TX,fort bend,2015-05-28,29.8,-95.4,2015,5,28,Spring,1,
Houston,TX,harris,2015-05-28,29.8,-95.4,2015,5,28,Spring,43,61.0
Trumbull,CT,fairfield,2015-06-04,41.3,-73.2,2015,6,4,Summer,4,37.0
La Grange Park,IL,cook,2015-06-06,41.8,-87.9,2015,6,6,Summer,9,55.0
Jacksonville,OR,jackson,2015-06-11,42.2,-123.1,2015,6,11,Summer,2,54.0
Menomonie,WI,dunn,2015-06-14,44.7,-91.8,2015,6,14,Summer,4,
Forest Grove,OR,washington,2015-06-15,45.6,-123.2,2015,6,15,Summer,3,58.0
Springfield,KY,washington,2015-06-15,37.7,-85.3,2015,6,15,Summer,10,30.0
Bellefonte,PA,centre,2015-06-20,40.9,-77.8,2015,6,20,Summer,80,57.0
Birmingham,MI,oakland,2015-06-21,42.5,-83.2,2015,6,21,Summer,2,47.0
Mosier,OR,wasco,2015-06-24,45.6,-121.3,2015,6,24,Summer,1,21.0
Crystal River,FL,citrus,2015-06-24,29.0,-82.6,2015,6,24,Summer,1,
fayetteville,AR,washington,2015-06-25,36.0,-94.1,2015,6,25,Summer,2,35.0
New Berlin,WI,waukesha,2015-06-25,43.0,-88.2,2015,6,25,Summer,1,51.0
Morgantown,WV,monongalia,2015-06-29,39.6,-80.0,2015,6,29,Summer,16,41.0
BURLINGTON,CT,hartford,2015-06-30,41.8,-73.0,2015,6,30,Summer,2,51.0
IDAHO FALLS,ID,bonneville,2015-07-01,43.5,-111.9,2015,7,1,Summer,32,
Minneapolis,MN,anoka,2015-07-01,45.0,-93.3,2015,7,1,Summer,12,34.0
McAllen,TX,hidalgo,2015-07-01,26.2,-98.2,2015,7,1,Summer,5,52.0
Mer Rouge,LA,morehouse,2015-07-01,32.8,-91.7,2015,7,1,Summer,1,
Moline,IL,rock island,2015-07-01,41.5,-90.5,2015,7,1,Summer,2,32.0
Minneapolis,MN,hennepin,2015-07-01,45.0,-93.3,2015,7,1,Summer,31,34.0
Picabo,ID,blaine,2015-07-02,43.3,-114.1,2015,7,2,Summer,2,28.0
Mer Rouge,LA,morehouse,2015-07-02,32.8,-91.7,2015,7,2,Summer,4,
New orleans,LA,jefferson,2015-07-03,30.0,-90.1,2015,7,3,Summer,12,76.0
Newburgh,IN,warrick,2015-07-03,38.0,-87.4,2015,7,3,Summer,4,43.0
New orleans,LA,orleans,2015-07-03,30.0,-90.1,2015,7,3,Summer,48,73.0
Moline,IL,rock island,2015-07-03,41.5,-90.5,2015,7,3,Summer,2,50.0
Kensington,MD,montgomery,2015-07-03,39.0,-77.1,2015,7,3,Summer,2,71.0
Meadowlands,MN,saint louis,2015-07-03,47.1,-92.8,2015,7,3,Summer,10,91.0
Allenton,WI,washington,2015-07-04,43.5,-88.4,2015,7,4,Summer,2,
Monett,MO,barry,2015-07-04,36.9,-93.9,2015,7,4,Summer,1,
Blachly,OR,lane,2015-07-04,44.2,-123.5,2015,7,4,Summer,3,68.0
Melbourne,IA,marshall,2015-07-04,41.9,-93.1,2015,7,4,Summer,6,
COLE CAMP,MO,benton,2015-07-04,38.4,-93.2,2015,7,4,Summer,8,
Minneapolis,MN,hennepin,2015-07-05,45.0,-93.3,2015,7,5,Summer,62,68.0
Hilo,HI,hawaii,2015-07-05,19.7,-155.3,2015,7,5,Summer,1,57.0
Green River,WY,sweetwater,2015-07-05,41.9,-109.7,2015,7,5,Summer,15,47.0
Houston,TX,harris,2015-07-05,29.8,-95.4,2015,7,5,Summer,43,73.0
Grove City,OH,franklin,2015-07-05,39.9,-83.1,2015,7,5,Summer,6,91.0
Todd,NC,ashe,2015-07-05,36.3,-81.6,2015,7,5,Summer,5,
Estero,FL,lee,2015-07-05,26.4,-81.8,2015,7,5,Summer,1,60.0
Jackson,CA,amador,2015-07-05,38.6,-120.9,2015,7,5,Summer,6,39.0
Minneapolis,MN,anoka,2015-07-05,45.0,-93.3,2015,7,5,Summer,24,60.0
Gray Summit,MO,franklin,2015-07-05,38.5,-90.8,2015,7,5,Summer,1,
Houston,TX,fort bend,2015-07-05,29.8,-95.4,2015,7,5,Summer,1,
Lansing,IL,cook,2015-07-05,41.6,-87.5,2015,7,5,Summer,4,195.0
Mer Rouge,LA,morehouse,2015-07-06,32.8,-91.7,2015,7,6,Summer,3,
Little Rock,AR,pulaski,2015-07-06,34.7,-92.3,2015,7,6,Summer,5,66.0
Bastrop,LA,morehouse,2015-07-06,32.9,-91.9,2015,7,6,Summer,8,
Saugatuck,MI,allegan,2015-07-06,42.6,-86.2,2015,7,6,Summer,1,64.0
Storrs Mansfield,CT,tolland,2015-07-07,41.8,-72.3,2015,7,7,Summer,7,34.0
Wonder Lake,IL,mchenry,2015-07-07,42.4,-88.4,2015,7,7,Summer,4,61.0
Hobart,IN,lake,2015-07-07,41.5,-87.2,2015,7,7,Summer,4,45.0
american falls,ID,power,2015-07-08,42.8,-113.0,2015,7,8,Summer,18,
Menomonie,WI,dunn,2015-07-08,44.7,-91.8,2015,7,8,Summer,4,
Allenton,WI,washington,2015-07-09,43.5,-88.4,2015,7,9,Summer,2,
Mount Dora,FL,lake,2015-07-09,28.8,-81.6,2015,7,9,Summer,4,33.0
Arlington,VA,arlington,2015-07-09,38.9,-77.1,2015,7,9,Summer,17,32.0
Moline,IL,rock island,2015-07-09,41.5,-90.5,2015,7,9,Summer,4,47.0
Franklin,WI,milwaukee,2015-07-09,42.9,-88.0,2015,7,9,Summer,1,54.0
Empire,MI,leelanau,2015-07-09,44.8,-86.0,2015,7,9,Summer,1,
Moline,IL,rock island,2015-07-10,41.5,-90.5,2015,7,10,Summer,2,58.0
Indianapolis,IN,hamilton,2015-07-10,39.9,-85.9,2015,7,10,Summer,2,56.0
Indianapolis,IN,marion,2015-07-10,39.9,-85.9,2015,7,10,Summer,52,59.0
Morgantown,WV,monongalia,2015-07-10,39.6,-80.0,2015,7,10,Summer,8,33.0
Loveland,CO,larimer,2015-07-11,40.4,-105.1,2015,7,11,Summer,1,47.0
Broadview Heights,OH,cuyahoga,2015-07-11,41.3,-81.7,2015,7,11,Summer,3,77.0
Kalamazoo,MI,kalamazoo,2015-07-11,42.2,-85.5,2015,7,11,Summer,2,61.0
Fortville,IN,hancock,2015-07-11,39.9,-85.8,2015,7,11,Summer,4,40.0
Baltimore,MD,baltimore,2015-07-11,39.3,-76.6,2015,7,11,Summer,3,60.0
Baltimore,MD,anne arundel,2015-07-11,39.3,-76.6,2015,7,11,Summer,2,62.0
Baltimore,MD,baltimore city,2015-07-11,39.3,-76.6,2015,7,11,Summer,38,
Armada,MI,macomb,2015-07-12,42.8,-82.9,2015,7,12,Summer,2,74.0
Hopkins,MN,hennepin,2015-07-12,45.0,-93.4,2015,7,12,Summer,6,62.0
Chambersburg,PA,franklin,2015-07-12,39.9,-77.7,2015,7,12,Summer,24,58.0
Portsmouth,NH,rockingham,2015-07-12,43.1,-70.8,2015,7,12,Summer,3,60.0
Norwich,VT,windsor,2015-07-12,43.7,-72.3,2015,7,12,Summer,1,
Minneapolis,MN,anoka,2015-07-12,45.0,-93.3,2015,7,12,Summer,36,39.0
Minneapolis,MN,hennepin,2015-07-12,45.0,-93.3,2015,7,12,Summer,93,62.0
Allenton,WI,washington,2015-07-12,43.5,-88.4,2015,7,12,Summer,3,
Lawndale,CA,los angeles,2015-07-13,33.9,-118.4,2015,7,13,Summer,1,77.0
Leawood,KS,johnson,2015-07-13,38.9,-94.6,2015,7,13,Summer,7,33.0
Marshall,NC,madison,2015-07-13,35.9,-82.7,2015,7,13,Summer,1,
Dover,OH,tuscarawas,2015-07-13,40.6,-81.5,2015,7,13,Summer,4,
Mer Rouge,LA,morehouse,2015-07-13,32.8,-91.7,2015,7,13,Summer,3,
Warren,MI,macomb,2015-07-13,42.5,-83.0,2015,7,13,Summer,2,54.0
San Diego,CA,san diego,2015-07-13,32.7,-117.2,2015,7,13,Summer,40,54.0
Katy,TX,fort bend,2015-07-14,29.8,-95.7,2015,7,14,Summer,2,
Lombard,IL,dupage,2015-07-14,41.9,-88.0,2015,7,14,Summer,2,38.0
Katy,TX,harris,2015-07-14,29.8,-95.7,2015,7,14,Summer,2,50.0
Ballwin,MO,saint louis,2015-07-14,38.6,-90.6,2015,7,14,Summer,7,52.0
Farmington,MN,dakota,2015-07-14,44.7,-93.1,2015,7,14,Summer,2,49.0
Hermiston,OR,umatilla,2015-07-14,45.8,-119.3,2015,7,14,Summer,1,44.0
Minneapolis,MN,hennepin,2015-07-15,45.0,-93.3,2015,7,15,Summer,155,66.0
Minneapolis,MN,anoka,2015-07-15,45.0,-93.3,2015,7,15,Summer,60,63.0
Central Point,OR,jackson,2015-07-15,42.4,-122.9,2015,7,15,Summer,2,46.0
Mount Dora,FL,lake,2015-07-15,28.8,-81.6,2015,7,15,Summer,3,32.0
Traverse City,MI,grand traverse,2015-07-15,44.8,-85.7,2015,7,15,Summer,2,
Mars Hill,NC,madison,2015-07-15,35.9,-82.5,2015,7,15,Summer,2,
Ravenna,OH,portage,2015-07-15,41.2,-81.2,2015,7,15,Summer,10,28.0
Armada,MI,macomb,2015-07-15,42.8,-82.9,2015,7,15,Summer,2,27.0
Baltimore,MD,baltimore city,2015-07-16,39.3,-76.6,2015,7,16,Summer,38,
Baltimore,MD,anne arundel,2015-07-16,39.3,-76.6,2015,7,16,Summer,2,42.0
Ruckersville,VA,greene,2015-07-16,38.2,-78.4,2015,7,16,Summer,4,
Mount Dora,FL,lake,2015-07-16,28.8,-81.6,2015,7,16,Summer,3,28.0
Buffalo,NY,erie,2015-07-16,42.9,-78.9,2015,7,16,Summer,39,38.0
Baltimore,MD,baltimore,2015-07-16,39.3,-76.6,2015,7,16,Summer,3,44.0
West Long Branch,NJ,monmouth,2015-07-17,40.3,-74.0,2015,7,17,Summer,2,43.0
Lake,MI,clare,2015-07-17,43.9,-85.0,2015,7,17,Summer,4,
Topeka,KS,shawnee,2015-07-17,39.1,-95.7,2015,7,17,Summer,10,44.0
Crystal Lake,IL,mchenry,2015-07-17,42.2,-88.3,2015,7,17,Summer,7,63.0
Connersville,IN,fayette,2015-07-17,39.6,-85.2,2015,7,17,Summer,10,
Dublin,OH,franklin,2015-07-17,40.1,-83.1,2015,7,17,Summer,2,61.0
empire,MI,leelanau,2015-07-17,44.8,-86.0,2015,7,17,Summer,5,
Bemidji,MN,beltrami,2015-07-17,47.5,-94.7,2015,7,17,Summer,40,19.0
Belen,NM,valencia,2015-07-17,34.6,-106.7,2015,7,17,Summer,24,38.0
Newport News,VA,newport news city,2015-07-17,37.1,-76.5,2015,7,17,Summer,5,
Mount Dora,FL,lake,2015-07-17,28.8,-81.6,2015,7,17,Summer,3,35.0
Fort Collins,CO,larimer,2015-07-17,40.6,-105.1,2015,7,17,Summer,6,67.0
Wisconsin Rapids,WI,wood,2015-07-18,44.3,-89.7,2015,7,18,Summer,48,
Utuado,PR,utuado,2015-07-18,18.3,-66.7,2015,7,18,Summer,24,
flint,MI,genesee,2015-07-18,43.0,-83.7,2015,7,18,Summer,13,54.0
Rosemount,MN,dakota,2015-07-18,44.7,-93.1,2015,7,18,Summer,1,16.0
Loveland,CO,larimer,2015-07-18,40.4,-105.1,2015,7,18,Summer,1,67.0
Lyons,NE,burt,2015-07-18,42.0,-96.5,2015,7,18,Summer,5,
Grove City,OH,franklin,2015-07-18,39.9,-83.1,2015,7,18,Summer,3,57.0
Weirton,WV,hancock,2015-07-19,40.4,-80.6,2015,7,19,Summer,1,40.0
Racine,WI,racine,2015-07-19,42.7,-87.8,2015,7,19,Summer,100,34.0
Bruce,WI,rusk,2015-07-19,45.5,-91.3,2015,7,19,Summer,6,
Shingle Springs,CA,el dorado,2015-07-19,38.6,-120.9,2015,7,19,Summer,16,47.0
Crystal Lake,IL,mchenry,2015-07-19,42.2,-88.3,2015,7,19,Summer,14,54.0
Minneapolis,MN,hennepin,2015-07-19,45.0,-93.3,2015,7,19,Summer,62,33.0
Derwood,MD,montgomery,2015-07-19,39.1,-77.1,2015,7,19,Summer,2,59.0
Cortland,IL,dekalb,2015-07-19,41.9,-88.7,2015,7,19,Summer,2,
Chicago,IL,cook,2015-07-19,41.9,-87.6,2015,7,19,Summer,58,57.0
Farmington,MN,dakota,2015-07-19,44.7,-93.1,2015,7,19,Summer,3,32.0
Anoka,MN,anoka,2015-07-19,45.3,-93.4,2015,7,19,Summer,5,35.0
Champaign,IL,champaign,2015-07-19,40.1,-88.2,2015,7,19,Summer,1,37.0
Pawleys Island,SC,georgetown,2015-07-19,33.4,-79.2,2015,7,19,Summer,15,15.0
Minneapolis,MN,anoka,2015-07-19,45.0,-93.3,2015,7,19,Summer,24,35.0
Gering,NE,scotts bluff,2015-07-20,41.8,-103.7,2015,7,20,Summer,4,28.0
Hadley,MA,hampshire,2015-07-20,42.4,-72.6,2015,7,20,Summer,2,44.0
fremont,OH,sandusky,2015-07-20,41.4,-83.1,2015,7,20,Summer,1,
Farmington,MN,dakota,2015-07-20,44.7,-93.1,2015,7,20,Summer,3,19.0
Calais,VT,washington,2015-07-20,44.4,-72.5,2015,7,20,Summer,1,
Perrysburg,OH,wood,2015-07-20,41.5,-83.6,2015,7,20,Summer,1,44.0
staten island,NY,richmond,2015-07-20,40.6,-74.1,2015,7,20,Summer,2,84.0
Derwood,MD,montgomery,2015-07-20,39.1,-77.1,2015,7,20,Summer,4,55.0
Holland,MI,ottawa,2015-07-20,42.7,-86.1,2015,7,20,Summer,1,49.0
trenton,NJ,mercer,2015-07-20,40.2,-74.8,2015,7,20,Summer,19,59.0
trenton,NJ,burlington,2015-07-20,40.2,-74.8,2015,7,20,Summer,3,
Mount Pleasant,MI,isabella,2015-07-20,43.6,-84.8,2015,7,20,Summer,3,
Mount Pleasant,MI,isabella,2015-07-21,43.6,-84.8,2015,7,21,Summer,3,
Minneapolis,MN,hennepin,2015-07-21,45.0,-93.3,2015,7,21,Summer,93,64.0
Menomonie,WI,dunn,2015-07-21,44.7,-91.8,2015,7,21,Summer,4,
Silver Spring,MD,montgomery,2015-07-21,39.0,-77.0,2015,7,21,Summer,13,54.0
Pawleys Island,SC,georgetown,2015-07-21,33.4,-79.2,2015,7,21,Summer,15,39.0
Champaign,IL,champaign,2015-07-21,40.1,-88.2,2015,7,21,Summer,6,36.0
Farmington,MN,dakota,2015-07-21,44.7,-93.1,2015,7,21,Summer,2,45.0
Mer Rouge,LA,morehouse,2015-07-21,32.8,-91.7,2015,7,21,Summer,3,
Millersville,MD,anne arundel,2015-07-21,39.1,-76.6,2015,7,21,Summer,2,45.0
wahoo,NE,saunders,2015-07-21,41.2,-96.6,2015,7,21,Summer,2,
Holland,MI,ottawa,2015-07-21,42.7,-86.1,2015,7,21,Summer,3,32.0
Hobart,IN,lake,2015-07-21,41.5,-87.2,2015,7,21,Summer,4,43.0
Los Alamos,NM,los alamos,2015-07-21,35.9,-106.3,2015,7,21,Summer,4,
Minneapolis,MN,anoka,2015-07-21,45.0,-93.3,2015,7,21,Summer,36,37.0
Chicago,IL,cook,2015-07-21,41.9,-87.6,2015,7,21,Summer,58,54.0
ypsilanti,MI,washtenaw,2015-07-21,42.2,-83.6,2015,7,21,Summer,10,35.0
Weirton,WV,hancock,2015-07-21,40.4,-80.6,2015,7,21,Summer,1,37.0
